Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
320475,14.59,13.76,174,2647,74.90,34.50,9.60,35,0.00,9.43,12.16,51,0.66,0.00,0,0.0,-5.08,29.24,0.00,0.94,-7.81
320553,14.59,13.68,174,2660,74.90,34.50,9.59,35,0.00,9.58,12.16,51,0.67,0.00,0,0.0,-5.08,29.24,0.00,0.94,-7.81
320632,14.81,13.68,174,2662,74.90,34.00,9.66,35,0.00,9.58,12.16,51,0.67,0.00,0,0.0,-5.08,29.35,0.00,0.94,-7.81
320710,14.81,13.68,174,2661,74.90,34.50,9.65,35,0.00,9.58,12.16,51,0.66,0.00,0,0.0,-5.08,29.02,0.00,0.94,-7.81
320786,14.70,13.76,174,2665,74.90,34.00,9.67,35,0.00,9.58,12.16,51,0.67,0.00,0,0.0,-5.08,29.68,0.00,0.94,-7.81
320864,14.81,13.68,174,2665,74.90,34.00,10.23,35,0.00,9.72,12.55,51,0.69,0.00,0,0.0,-4.93,30.44,0.00,0.94,-7.81
320942,14.70,13.68,174,2654,74.90,34.00,10.19,35,0.00,9.72,12.55,51,0.68,0.00,0,0.0,-4.93,30.02,0.00,0.94,-7.81
321020,14.59,13.76,174,2662,74.90,34.50,10.19,35,0.00,9.72,12.55,51,0.67,0.00,0,0.0,-4.93,29.46,0.00,0.94,-7.81
321097,14.70,13.68,174,2656,74.90,34.00,10.20,35,0.00,9.72,12.55,52,0.68,0.00,0,0.0,-4.93,30.13,0.00,0.94,-7.81
321175,14.70,13.76,174,2664,74.90,34.00,9.66,35,0.00,9.72,12.55,52,0.67,0.00,0,0.0,-4.93,29.79,0.00,0.94,-7.81
321253,14.70,13.68,174,2667,74.90,34.00,10.24,35,0.00,9.72,12.55,52,0.68,0.00,0,0.0,-4.93,30.22,0.00,0.94,-7.81
321330,14.70,13.68,174,2679,74.90,34.00,10.29,35,0.00,9.72,12.55,52,0.68,0.00,0,0.0,-4.93,30.44,0.00,0.94,-7.81
321407,14.81,13.68,174,2678,74.90,34.00,10.31,35,0.00,9.72,12.55,52,0.68,0.00,0,0.0,-4.93,30.44,0.00,0.94,-7.81
321486,14.70,13.68,174,2686,74.90,34.00,10.31,35,0.00,9.72,12.55,52,0.69,0.00,0,0.0,-4.93,30.22,0.00,0.94,-7.81
321563,14.59,13.68,174,2687,74.90,34.00,10.32,35,0.00,9.72,12.55,52,0.68,0.00,0,0.0,-4.93,30.33,0.00,0.94,-7.81
321640,14.70,13.68,174,2689,74.90,34.00,10.33,35,0.00,9.72,12.55,52,0.69,0.00,0,0.0,-4.79,30.55,0.00,0.94,-7.81
321718,14.59,13.68,174,2694,74.90,34.00,10.34,35,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.79,30.33,0.00,0.96,-7.81
321795,14.59,13.68,174,2679,74.90,34.00,10.29,35,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.93,30.77,0.00,0.96,-7.81
321874,14.59,13.68,174,2684,74.90,34.00,10.31,35,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-4.79,30.55,0.00,0.94,-7.81
321950,14.70,13.76,174,2687,74.90,34.00,10.32,35,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.79,30.88,0.00,0.96,-7.81
322029,14.59,13.76,174,2690,74.90,34.00,10.33,35,0.00,9.87,12.55,52,0.69,0.00,0,0.0,-4.79,30.77,0.00,0.96,-7.81
322107,14.70,13.76,174,2688,74.90,34.00,10.32,35,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.79,33.22,0.00,0.94,-7.81
322184,14.59,13.68,174,2696,74.90,34.00,10.35,34,0.00,9.87,12.55,52,0.68,0.00,0,0.0,-4.79,30.55,0.00,0.96,-7.81
322262,14.70,13.76,174,2698,74.90,34.00,10.34,34,0.00,9.87,12.55,52,0.66,0.00,0,0.0,-4.93,30.00,0.00,0.94,-7.81
322339,14.70,13.68,174,2702,74.90,34.00,9.80,34,0.00,9.72,12.16,52,0.66,0.00,0,0.0,-4.93,29.79,0.00,0.94,-7.81
322418,14.59,13.68,174,2713,74.90,34.50,9.84,34,0.00,9.58,12.16,52,0.65,0.00,0,0.0,-5.08,29.68,0.00,0.94,-7.81
322495,14.70,13.76,174,2713,74.90,35.00,9.84,34,0.00,9.43,12.16,52,0.65,0.00,0,0.0,-5.22,29.46,0.00,0.94,-7.81
322573,14.70,13.68,174,2714,74.90,35.00,9.84,34,0.00,9.43,11.76,52,0.65,0.00,0,0.0,-5.22,29.03,0.00,0.92,-7.81
322650,14.70,13.76,174,2714,74.90,35.00,9.86,34,0.00,9.43,11.76,52,0.65,0.00,0,0.0,-5.37,29.24,0.00,0.92,-7.81
322727,14.81,13.76,174,2719,74.90,35.00,9.86,34,0.00,9.29,11.76,52,0.65,0.00,0,0.0,-5.37,29.24,0.00,0.92,-7.81
322807,14.70,13.68,174,2718,74.90,35.00,9.86,34,0.00,9.29,11.76,52,0.65,0.00,0,0.0,-5.37,29.24,0.00,0.92,-7.81
322883,14.70,13.68,174,2721,74.90,35.00,9.87,34,0.00,9.29,11.76,52,0.65,0.00,0,0.0,-5.37,29.35,0.00,0.92,-7.81
322960,14.59,13.76,174,2724,74.90,35.00,9.88,34,0.00,9.29,11.76,52,0.65,0.00,0,0.0,-5.37,29.02,0.00,0.92,-7.81
323038,14.70,13.76,174,2723,74.90,35.00,9.88,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,29.13,0.00,0.92,-7.81
323116,14.47,13.68,174,2731,74.90,35.50,9.89,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,28.92,0.00,0.92,-7.81
323194,14.70,13.68,174,2733,74.90,35.50,9.91,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,28.81,0.00,0.92,-8.59
323272,14.70,13.76,174,2733,74.90,35.50,9.91,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,28.92,0.00,0.92,-8.59
323349,14.81,13.76,174,2734,74.90,35.00,9.92,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,28.91,0.00,0.92,-8.59
323426,14.70,13.76,174,2728,74.90,35.50,9.89,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,29.13,0.00,0.92,-8.59
323504,14.70,13.68,174,2720,74.90,35.50,9.90,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,28.91,0.00,0.92,-8.59
323583,14.70,13.68,174,2730,74.90,35.50,9.90,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,29.02,0.00,0.92,-8.59
323660,14.70,13.76,174,2730,74.90,35.00,9.90,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,29.46,0.00,0.92,-8.59
323737,14.70,13.68,174,2736,74.90,35.50,9.92,34,0.00,9.29,11.76,52,0.64,0.00,0,0.0,-5.37,29.02,0.00,0.92,-8.59
323815,14.59,13.76,174,2733,74.90,35.50,9.91,34,0.00,9.29,11.76,52,0.63,0.00,0,0.0,-5.37,28.91,0.00,0.92,-8.59
323893,14.70,13.68,174,2739,74.90,35.50,9.93,34,0.00,9.29,11.76,52,0.63,0.00,0,0.0,-5.37,28.91,0.00,0.92,-8.59
323970,14.70,13.68,174,2739,74.90,35.00,9.93,34,0.00,9.29,11.76,53,0.64,0.00,0,0.0,-5.37,29.46,0.00,0.92,-8.59
324048,14.70,13.68,174,2743,74.90,35.50,9.95,34,0.00,9.14,11.76,53,0.64,0.00,0,0.0,-5.51,29.13,0.00,0.92,-8.59
324124,14.70,13.68,174,2742,74.90,35.50,9.94,34,0.00,9.14,11.76,53,0.63,0.00,0,0.0,-5.51,29.02,0.00,0.92,-8.59
324203,14.47,13.68,174,2740,74.90,35.50,9.35,34,0.00,9.14,11.76,53,0.63,0.00,0,0.0,-5.51,28.81,0.00,0.92,-8.59
324280,14.59,13.68,174,2749,74.90,35.50,9.97,34,0.00,9.14,11.76,53,0.63,0.00,0,0.0,-5.51,28.92,0.00,0.92,-8.59
324358,14.59,13.68,174,2754,74.90,35.50,9.96,34,0.00,9.14,11.76,53,0.62,0.00,0,0.0,-5.51,28.38,0.00,0.92,-8.59
324436,14.59,13.60,174,2748,74.90,35.50,9.38,34,0.00,9.00,11.37,53,0.63,0.00,0,0.0,-5.66,28.80,0.00,0.92,-8.59
324529,14.70,13.68,174,2753,74.90,35.50,9.40,34,0.00,9.00,11.37,53,0.62,0.00,0,0.0,-5.66,28.38,0.00,0.92,-8.59
324591,14.70,13.60,174,2753,74.90,35.50,9.40,34,0.00,9.00,11.37,53,0.61,0.00,0,0.0,-5.80,30.51,0.00,0.92,-8.59
324668,14.59,13.68,174,2752,74.90,36.00,9.39,34,0.00,8.85,11.37,53,0.61,0.00,0,0.0,-5.80,27.75,0.00,0.90,-8.59
324746,14.47,13.68,174,2755,74.90,36.50,9.38,34,0.00,8.85,10.98,53,0.60,0.00,0,0.0,-5.95,27.55,0.00,0.90,-8.59
324823,14.70,13.68,174,2766,74.90,36.50,9.44,34,0.00,8.71,10.98,53,0.59,0.00,0,0.0,-5.95,27.02,0.00,0.90,-8.59
324902,14.70,13.76,174,2770,74.90,36.50,8.86,34,0.00,8.71,10.98,53,0.58,0.00,0,0.0,-5.95,26.92,0.00,0.90,-8.59
324979,14.70,13.68,174,2770,74.90,36.50,8.87,34,0.00,8.56,10.59,53,0.57,0.00,0,0.0,-6.09,26.62,0.00,0.90,-8.59
325057,14.81,13.76,174,2776,74.90,37.00,8.88,34,0.00,8.42,10.59,53,0.58,0.00,0,0.0,-6.24,26.30,0.00,0.88,-8.59
325134,14.70,13.68,174,2768,74.90,36.50,8.86,34,0.00,8.42,10.59,53,0.56,0.00,0,0.0,-6.38,25.57,0.00,0.88,-8.59
325212,14.70,13.68,174,2774,74.90,37.00,8.30,34,0.00,8.27,10.20,53,0.55,0.00,0,0.0,-6.38,25.78,0.00,0.88,-8.59
325289,14.70,13.76,174,2776,74.90,38.00,8.88,34,0.00,8.13,10.20,53,0.55,0.00,0,0.0,-6.53,25.18,0.00,0.88,-8.59
325368,14.70,13.76,174,2783,74.90,38.00,8.31,34,0.00,7.98,9.41,53,0.52,0.00,0,0.0,-6.67,24.50,0.00,0.84,-8.59
325446,14.59,13.68,174,2772,74.90,38.00,8.28,34,0.00,7.84,8.63,53,0.50,0.00,0,0.0,-7.25,24.54,0.00,0.82,-8.59
325522,14.59,13.68,174,2778,74.90,38.00,7.71,34,0.00,7.40,8.24,53,0.47,0.00,0,0.0,-7.40,21.54,0.00,0.82,-8.59
325601,14.36,13.76,174,2784,74.90,38.50,7.70,34,0.00,7.25,8.24,53,0.46,0.00,0,0.0,-7.55,21.03,0.00,0.82,-10.16
325678,14.70,13.76,174,2772,74.90,38.50,7.10,34,0.00,6.96,8.24,53,0.45,0.00,0,0.0,-7.69,20.43,0.00,0.82,-10.16
325756,14.93,13.76,174,2783,74.90,39.00,7.12,34,0.00,6.82,8.24,53,0.45,0.00,0,0.0,-7.84,20.51,0.00,0.80,-10.16
325833,15.27,13.68,174,2774,74.90,38.50,7.10,34,0.00,6.82,7.84,53,0.43,0.00,0,0.0,-7.98,19.91,0.00,0.80,-10.16
325912,15.16,13.76,174,2774,74.90,39.00,7.10,34,0.00,6.67,7.84,53,0.43,0.00,0,0.0,-8.13,19.58,0.00,0.80,-10.94
325989,15.04,13.76,174,2776,74.90,39.00,7.13,34,0.00,6.53,7.45,53,0.42,0.00,0,0.0,-8.13,19.34,0.00,0.80,-10.94
326066,14.81,13.76,174,2766,74.90,39.00,7.08,34,0.00,6.38,7.45,53,0.41,0.00,0,0.0,-8.27,19.04,0.00,0.78,-10.94
326144,14.81,13.76,174,2760,74.90,39.00,6.48,34,0.00,6.38,7.45,53,0.41,0.00,0,0.0,-8.27,18.73,0.00,0.78,-10.94
326221,14.81,13.68,174,2768,74.90,39.00,6.50,34,0.00,6.24,7.06,53,0.40,0.00,0,0.0,-8.42,18.28,0.00,0.78,-10.94
326299,14.81,13.76,174,2759,74.90,39.00,6.48,34,0.00,6.24,6.67,53,0.38,0.00,0,0.0,-8.56,18.05,0.00,0.76,-10.94
326376,14.81,13.76,174,2770,74.90,38.50,6.50,34,0.00,6.09,6.67,53,0.38,0.00,0,0.0,-8.71,17.67,0.00,0.76,-10.94
326454,14.81,13.76,174,2759,74.90,38.00,6.48,34,0.00,5.95,6.67,53,0.38,0.00,0,0.0,-8.71,17.37,0.00,0.76,-10.94
326532,14.81,13.76,174,2766,74.90,38.00,6.49,34,0.00,5.95,6.67,53,0.38,0.00,0,0.0,-8.71,17.15,0.00,0.76,-10.94
326609,14.81,13.76,174,2753,74.90,38.00,6.46,34,0.00,5.80,6.27,53,0.37,0.00,0,0.0,-8.85,17.08,0.00,0.76,-10.94
326687,14.81,13.76,174,2762,74.90,38.00,6.48,34,0.00,5.80,6.27,53,0.36,0.00,0,0.0,-9.00,16.73,0.00,0.74,-10.94
326766,14.59,13.76,174,2754,74.90,38.00,6.46,34,0.00,5.66,5.88,53,0.35,0.00,0,0.0,-9.00,16.46,0.00,0.74,-10.94
326843,14.59,13.76,174,2753,74.90,38.00,5.89,34,0.00,5.66,5.88,53,0.36,0.00,0,0.0,-9.00,16.25,0.00,0.74,-10.94
326922,14.70,13.76,174,2756,74.90,37.50,5.88,34,0.00,5.51,5.88,53,0.35,0.00,0,0.0,-9.14,15.84,0.00,0.74,-10.94
326999,14.70,13.76,174,2760,74.90,37.50,5.89,34,0.00,5.51,5.88,53,0.35,0.00,0,0.0,-9.14,15.78,0.00,0.74,-10.94
327077,14.70,13.76,174,2747,74.90,37.50,5.86,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.29,15.84,0.00,0.74,-10.94
327154,14.70,13.76,174,2759,74.90,37.50,5.89,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.29,15.78,0.00,0.74,-10.94
327232,14.81,13.76,174,2759,74.90,37.50,5.86,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.56,0.00,0.74,-10.94
327311,14.70,13.76,174,2746,74.90,37.50,5.99,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.84,0.00,0.74,-10.94
327388,14.59,13.68,174,2755,74.90,37.50,5.88,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.70,0.00,0.74,-10.94
327466,14.70,13.68,174,2746,74.90,37.50,5.86,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.70,0.00,0.74,-10.94
327543,14.59,13.68,174,2752,74.90,37.50,5.87,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.57,0.00,0.74,-10.94
327621,14.59,13.68,174,2747,74.90,37.50,5.86,34,0.00,5.37,5.88,54,0.34,0.00,0,0.0,-9.29,15.64,0.00,0.74,-10.94
327698,14.47,13.68,174,2741,74.90,37.50,5.87,34,0.00,5.37,5.88,53,0.33,0.00,0,0.0,-9.29,15.57,0.00,0.74,-10.94
327776,14.47,13.68,174,2752,74.90,37.50,5.87,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.29,15.70,0.00,0.74,-10.94
327853,14.59,13.68,174,2743,74.90,37.50,5.85,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.29,15.57,0.00,0.74,-10.94
327931,14.47,13.68,174,2744,74.90,37.50,5.85,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.43,15.57,0.00,0.74,-10.94
328009,14.47,13.60,174,2741,74.90,37.00,5.85,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.29,15.50,0.00,0.74,-10.94
328087,14.59,13.68,174,2739,74.90,37.00,5.86,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
328164,14.59,13.68,174,2745,74.90,37.50,5.86,34,0.00,5.37,5.88,53,0.34,0.00,0,0.0,-9.29,15.70,0.00,0.74,-10.94
328242,14.59,13.76,174,2737,74.90,37.00,5.84,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
328319,14.59,13.68,174,2738,74.90,37.00,5.84,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.50,0.00,0.74,-10.94
328397,14.59,13.68,174,2731,74.90,37.50,5.83,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.30,0.00,0.74,-10.94
328474,14.70,13.68,174,2741,74.90,37.00,5.85,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.37,0.00,0.74,-10.94
328552,14.59,13.68,174,2736,74.90,37.50,5.84,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
328630,14.70,13.68,174,2739,74.90,37.00,5.84,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
328708,14.59,13.68,174,2726,74.90,37.50,5.82,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.50,0.00,0.74,-10.94
328785,14.59,13.68,174,2736,74.90,37.50,5.84,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
328862,14.59,13.68,174,2731,74.90,37.50,5.83,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.16,0.00,0.74,-10.94
328940,14.59,13.76,174,2736,74.90,37.00,5.82,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
329018,14.70,13.68,174,2740,74.90,37.00,5.85,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
329095,14.70,13.76,174,2720,74.90,37.00,5.80,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.30,0.00,0.74,-10.94
329173,14.59,13.76,174,2732,74.90,37.00,5.83,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.37,0.00,0.74,-10.94
329252,14.59,13.76,174,2724,74.90,37.00,5.81,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
329327,14.70,13.76,174,2718,74.90,37.50,5.82,34,0.00,5.22,5.49,53,0.34,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
329406,14.59,13.76,174,2731,74.90,37.00,5.83,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.30,0.00,0.74,-10.94
329484,14.59,13.84,174,2720,74.90,37.00,5.80,34,0.00,5.22,5.88,53,0.35,0.00,0,0.0,-9.43,15.30,0.00,0.74,-10.94
329561,14.70,13.68,174,2728,74.90,37.00,5.82,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
329639,14.70,13.76,174,2715,74.90,37.50,5.79,34,0.00,5.22,5.49,53,0.34,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
329716,14.70,13.76,174,2733,74.90,37.00,5.83,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.43,15.57,0.00,0.74,-10.94
329794,14.70,13.76,174,2733,74.90,37.50,5.78,34,0.00,5.22,5.88,53,0.34,0.00,0,0.0,-9.29,15.64,0.00,0.74,-10.94
329872,14.70,13.76,174,2707,74.90,37.50,5.78,34,0.00,5.37,5.88,53,0.35,0.00,0,0.0,-9.29,15.70,0.00,0.74,-10.94
329949,14.70,13.76,174,2731,74.90,37.50,5.83,34,0.00,5.37,5.88,53,0.35,0.00,0,0.0,-9.29,15.64,0.00,0.74,-10.94
330027,14.70,13.76,174,2708,74.90,37.50,5.78,34,0.00,5.37,5.88,53,0.35,0.00,0,0.0,-9.29,16.11,0.00,0.74,-10.94
330104,14.70,13.76,174,2731,74.90,37.50,5.83,34,0.00,5.37,6.27,53,0.36,0.00,0,0.0,-9.14,16.19,0.00,0.74,-10.94
330183,14.59,13.76,174,2717,74.90,38.00,5.78,34,0.00,5.51,6.27,53,0.37,0.00,0,0.0,-9.14,16.66,0.00,0.74,-10.94
330260,14.59,13.76,174,2713,74.90,38.00,5.79,34,0.00,5.66,6.27,53,0.37,0.00,0,0.0,-9.00,16.66,0.00,0.76,-10.94
330337,14.59,13.68,174,2728,74.90,38.00,5.82,33,0.00,5.66,6.67,53,0.37,0.00,0,0.0,-9.00,16.66,0.00,0.76,-10.94
330415,14.47,13.68,174,2722,74.90,38.00,6.39,33,0.00,5.66,6.67,53,0.38,0.00,0,0.0,-9.00,17.30,0.00,0.76,-10.94
330493,14.59,13.76,174,2715,74.90,38.50,6.37,33,0.00,5.66,6.67,53,0.38,0.00,0,0.0,-8.85,17.44,0.00,0.76,-10.94
330570,14.70,13.76,174,2732,74.90,38.50,6.41,33,0.00,5.80,6.67,53,0.39,0.00,0,0.0,-8.85,17.52,0.00,0.76,-10.94
330648,14.59,13.76,174,2732,74.90,39.00,6.41,33,0.00,5.80,7.06,53,0.39,0.00,0,0.0,-8.85,17.82,0.00,0.78,-10.94
330727,14.47,13.76,174,2730,74.90,39.00,6.41,33,0.00,5.95,7.06,53,0.39,0.00,0,0.0,-8.71,17.97,0.00,0.78,-10.94
330803,14.47,13.68,174,2725,74.90,39.00,6.39,33,0.00,5.95,7.06,53,0.40,0.00,0,0.0,-8.71,17.97,0.00,0.78,-10.94
330881,14.59,13.68,174,2728,74.90,39.00,6.40,33,0.00,5.95,7.06,53,0.40,0.00,0,0.0,-8.71,18.21,0.00,0.78,-10.94
330958,14.59,13.68,174,2726,74.90,39.00,6.40,33,0.00,5.95,7.45,53,0.40,0.00,0,0.0,-8.71,18.21,0.00,0.78,-10.94
331036,14.59,13.76,174,2721,74.90,39.00,6.40,33,0.00,5.95,7.45,53,0.40,0.00,0,0.0,-8.56,18.36,0.00,0.78,-10.94
331114,14.70,13.68,174,2719,74.90,39.00,6.38,33,0.00,6.09,7.45,53,0.41,0.00,0,0.0,-8.56,18.59,0.00,0.78,-10.94
331191,14.70,13.76,174,2731,74.90,39.00,6.41,33,0.00,6.09,7.45,53,0.42,0.00,0,0.0,-8.56,18.59,0.00,0.80,-10.94
331269,14.59,13.68,174,2725,74.90,39.00,6.98,33,0.00,6.24,8.24,53,0.45,0.00,0,0.0,-8.27,18.12,0.00,0.80,-10.94
331347,14.59,13.68,174,2734,74.90,38.50,7.58,33,0.00,6.38,9.41,53,0.51,0.00,0,0.0,-7.84,23.46,0.00,0.86,-10.94
331424,14.70,13.68,174,2719,74.90,37.50,8.16,33,0.00,6.82,10.98,53,0.56,0.00,0,0.0,-7.25,24.89,0.00,0.90,-8.59
331502,13.78,13.60,174,2723,74.90,36.50,8.71,33,0.00,7.84,11.37,53,0.60,0.00,0,0.0,-6.82,26.41,0.00,0.92,-8.59
331579,13.90,13.68,174,2718,74.90,35.50,9.28,33,0.00,8.27,12.16,53,0.64,0.00,0,0.0,-6.38,28.16,0.00,0.94,-8.59
331657,14.13,13.68,174,2729,74.90,35.50,9.31,33,0.00,8.71,12.94,53,0.66,0.00,0,0.0,-5.95,29.13,0.00,0.96,-8.59
331735,14.36,13.68,174,2722,74.90,34.00,9.87,33,0.00,9.00,14.12,53,0.72,0.00,0,0.0,-5.08,32.69,0.00,1.00,-8.59
331813,14.59,13.76,174,2733,74.90,33.00,10.49,33,0.00,9.58,14.90,53,0.75,0.00,0,0.0,-4.64,34.27,0.00,1.04,-8.59
331891,14.70,13.60,174,2736,74.90,32.00,11.06,33,0.00,10.01,15.69,53,0.79,0.00,0,0.0,-4.21,35.72,0.00,1.04,-8.59
331968,14.70,13.68,174,2740,74.90,31.50,11.69,33,0.00,10.88,16.08,53,0.81,0.00,0,0.0,-3.77,36.19,0.00,1.06,-8.59
332045,14.81,13.68,174,2739,74.90,30.50,12.27,33,0.00,11.03,16.47,53,0.82,0.00,0,0.0,-3.63,37.41,0.00,1.08,-8.59
332123,15.04,13.76,174,2743,74.90,30.50,12.29,33,0.00,11.32,16.86,53,0.85,0.00,0,0.0,-3.19,36.28,0.00,1.08,-8.59
332201,14.93,13.68,174,2752,74.90,30.00,12.33,33,0.00,11.46,16.86,53,0.87,0.00,0,0.0,-2.90,39.39,0.00,1.08,-7.81
332278,14.93,13.68,174,2758,74.90,29.50,12.90,33,0.00,11.75,16.86,53,0.87,0.00,0,0.0,-2.76,39.79,0.00,1.10,-7.81
332355,14.81,13.76,174,2758,74.90,29.50,12.94,33,0.00,12.04,17.25,53,0.88,0.00,0,0.0,-2.61,40.34,0.00,1.10,-7.81
332434,14.70,13.68,174,2772,74.90,29.00,13.01,33,0.00,12.19,17.25,53,0.89,0.00,0,3.2,-2.47,40.99,0.00,1.10,-7.81
332511,14.81,13.68,174,2767,74.90,28.50,13.58,33,0.00,12.33,17.65,53,0.90,0.00,0,6.8,-2.32,41.38,0.00,1.10,-7.81
332589,14.70,13.76,174,2790,74.90,28.50,13.69,33,0.00,12.48,17.65,53,0.91,0.00,0,9.7,-2.03,42.23,0.00,1.12,-7.03
332666,14.59,13.76,174,2791,74.90,28.00,13.69,33,0.00,12.62,17.65,53,0.93,0.00,0,12.2,-1.89,43.12,0.00,1.12,-7.03
332743,14.81,13.68,174,2800,74.90,27.50,13.70,33,0.00,12.77,17.65,53,0.93,0.00,0,15.8,-1.74,43.20,0.00,1.12,-7.03
332822,14.81,13.76,174,2808,74.90,27.00,14.38,33,0.00,13.06,17.65,53,0.94,0.00,0,18.3,-1.60,44.23,0.00,1.12,-7.03
332899,14.70,13.68,174,2814,74.90,27.00,14.41,33,0.00,13.20,18.04,53,0.96,0.00,0,21.6,-1.45,44.24,0.00,1.12,-7.03
332977,14.70,13.68,174,2816,74.90,26.50,14.42,33,0.00,13.20,18.04,53,0.97,0.00,0,23.4,-1.31,45.59,0.00,1.12,-7.03
333054,14.70,13.68,174,2820,74.90,26.00,15.04,33,0.00,13.35,18.43,53,0.98,0.00,0,26.3,-1.16,46.18,0.00,1.14,-6.25
333131,14.81,13.68,174,2824,74.90,25.00,15.04,33,0.00,13.49,18.43,53,0.99,0.00,0,29.5,-1.02,46.56,0.00,1.14,-6.25
333210,14.59,13.68,174,2827,74.90,25.00,15.08,33,0.00,13.78,18.43,53,1.00,0.00,0,31.7,-0.87,47.03,0.00,1.14,-4.69
333288,14.70,13.68,174,2834,74.90,24.50,15.72,33,0.00,13.93,18.43,53,1.01,0.00,0,34.5,-0.73,47.75,0.00,1.14,-4.69
333365,14.47,13.68,174,2831,74.90,24.50,15.70,33,0.00,13.93,18.82,53,1.03,0.00,0,37.4,-0.58,46.14,0.00,1.14,-4.69
333443,14.36,13.68,174,2864,74.90,23.50,15.89,33,0.00,14.07,18.82,53,1.04,0.00,0,39.2,-0.44,49.32,0.00,1.16,-4.69
333520,14.47,13.68,174,2873,74.90,23.00,15.85,33,0.00,14.22,19.22,53,1.05,0.00,0,42.1,-0.29,49.88,0.00,1.16,-4.69
333598,14.59,13.68,174,2871,74.90,22.50,16.54,33,0.00,14.51,19.22,53,1.05,0.00,0,45.7,-0.15,50.78,0.00,1.18,-4.69
333676,14.47,13.68,174,2857,74.90,22.00,16.46,33,0.00,14.65,19.61,53,1.08,0.00,0,48.2,0.00,51.08,0.00,1.18,-3.91
