Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
2167483,-13.28,14.59,13.60,183,0.50,2083,0.00,36.00,5.78,135,0.00,0,7.69,-7.11,17.25,2.04,0.00,8.63,0.84,78.4912
2167557,-13.28,14.47,13.60,183,0.50,2094,0.00,35.50,5.81,135,0.00,0,7.69,-7.11,17.54,2.04,0.00,9.02,0.84,78.7079
2167634,-13.28,14.47,13.60,183,0.51,2094,0.00,36.00,5.81,135,0.00,0,7.69,-7.11,17.78,2.04,0.00,9.02,0.84,78.7964
2167708,-13.28,14.59,13.60,183,0.51,2123,0.00,36.00,5.84,135,0.00,0,7.84,-7.11,17.79,2.06,0.00,9.02,0.84,79.0588
2167783,-13.28,14.70,13.52,183,0.51,2112,0.00,36.00,5.86,135,0.00,0,7.84,-6.96,17.93,2.04,0.00,9.02,0.84,79.1382
2167859,-13.28,14.70,13.60,183,0.51,2128,0.00,36.00,5.90,135,0.00,0,7.84,-6.96,17.93,2.04,0.00,9.02,0.84,79.1779
2167935,-13.28,14.59,13.60,183,0.51,2144,0.00,36.00,5.95,135,0.00,0,7.84,-6.96,17.94,2.06,0.00,9.02,0.84,79.2847
2168010,-13.28,14.59,13.60,183,0.51,2138,0.00,36.00,5.93,135,0.00,0,7.84,-6.96,18.16,2.06,0.00,9.02,0.84,79.2358
2168085,-13.28,14.70,13.60,183,0.49,2151,0.00,36.00,5.96,135,0.00,0,7.84,-6.96,17.86,2.04,0.00,9.02,0.84,79.2297
2168161,-13.28,14.70,13.52,183,0.50,2158,0.00,36.00,6.01,135,0.00,0,7.84,-6.96,18.01,2.04,0.00,9.02,0.84,79.2053
2168238,-13.28,14.81,13.60,183,0.50,2174,0.00,36.00,5.98,135,0.00,0,7.84,-6.96,17.79,2.06,0.00,9.02,0.84,79.1168
2168312,-13.28,14.93,13.60,183,0.50,2180,0.00,36.00,6.05,135,0.00,0,7.84,-6.96,18.16,2.04,0.00,9.02,0.84,79.1321
2168389,-13.28,14.81,13.52,183,0.50,2191,0.00,36.00,6.08,135,0.00,0,7.69,-7.11,18.01,2.06,0.00,9.02,0.84,79.0314
2168463,-13.28,14.81,13.60,183,0.50,2194,0.00,36.00,6.08,135,0.00,0,7.69,-7.11,18.01,2.06,0.00,9.02,0.84,78.9612
2168539,-13.28,14.81,13.60,183,0.49,2200,0.00,36.00,6.10,135,0.00,0,7.69,-7.11,18.01,2.04,0.00,9.02,0.84,78.9032
2168614,-13.28,14.81,13.60,183,0.49,2217,0.00,36.50,6.15,135,0.00,0,7.55,-7.11,17.86,2.04,0.00,9.02,0.84,78.7354
2168690,-13.28,14.81,13.60,183,0.48,2225,0.00,36.50,6.13,135,0.00,0,7.55,-7.25,17.93,2.02,0.00,8.63,0.82,78.6682
2168765,-13.28,14.81,13.60,183,0.47,2238,0.00,36.50,5.73,135,0.00,0,7.40,-7.25,17.32,2.02,0.00,8.63,0.82,77.9419
2168840,-13.28,14.93,13.60,183,0.46,2227,0.00,36.50,5.70,135,0.00,0,7.25,-7.55,17.04,2.02,0.00,8.24,0.82,77.7069
2168916,-14.06,14.70,13.60,183,0.45,2254,0.00,36.50,5.77,135,0.00,0,7.11,-7.69,16.97,2.00,0.00,8.24,0.82,77.5116
2168991,-14.06,14.70,13.60,183,0.45,2254,0.00,36.50,5.77,135,0.00,0,7.11,-7.69,16.91,2.00,0.00,8.24,0.82,77.2369
2169066,-14.06,14.81,13.60,183,0.45,2254,0.00,36.50,5.77,135,0.00,0,7.11,-7.69,16.77,2.02,0.00,8.24,0.82,77.2278
2169142,-14.06,14.93,13.60,183,0.45,2279,0.00,36.50,5.79,135,0.00,0,7.11,-7.69,16.91,2.02,0.00,8.24,0.82,77.0691
2169217,-14.06,15.04,13.68,183,0.46,2268,0.00,36.50,5.83,135,0.00,0,7.11,-7.69,17.18,2.02,0.00,8.24,0.82,77.0569
2169292,-14.06,14.93,13.60,183,0.45,2296,0.00,36.50,5.88,135,0.00,0,7.11,-7.69,17.25,2.02,0.00,8.24,0.82,77.2003
2169368,-14.06,14.93,13.60,183,0.46,2275,0.00,36.50,5.82,135,0.00,0,7.11,-7.69,17.18,2.04,0.00,8.24,0.82,77.1332
2169442,-14.06,14.81,13.60,183,0.46,2300,0.00,36.50,5.89,135,0.00,0,7.11,-7.69,17.63,2.04,0.00,8.24,0.82,77.3438
2169518,-14.06,14.81,13.60,183,0.48,2303,0.00,36.50,6.39,135,0.00,0,7.11,-7.69,18.32,2.06,0.00,8.63,0.82,77.5330
2169593,-14.06,14.81,13.60,183,0.49,2311,0.00,36.00,6.41,135,0.00,0,7.55,-7.55,18.77,2.08,0.00,9.02,0.84,78.0212
2169669,-13.28,14.81,13.60,183,0.52,2323,0.00,35.50,6.91,135,0.00,0,7.69,-7.25,19.71,2.14,0.00,9.41,0.86,78.7933
2169744,-13.28,14.59,13.60,183,0.55,2329,0.00,35.00,6.94,135,0.00,0,7.98,-7.11,20.63,2.16,0.00,10.20,0.88,79.6356
2169819,-13.28,14.59,13.60,183,0.58,2345,0.00,34.00,7.50,135,0.00,0,8.27,-6.53,21.55,2.20,0.00,10.98,0.90,80.5237
2169895,-13.28,14.36,13.60,183,0.60,2342,0.00,34.00,7.49,135,0.00,0,8.56,-6.24,22.80,2.22,0.00,10.98,0.90,81.6650
2169970,-13.28,14.13,13.52,183,0.61,2364,0.00,33.50,7.56,135,0.00,0,8.71,-6.09,24.04,2.24,0.00,11.37,0.90,82.4768
2170045,-13.28,14.59,13.60,183,0.62,2378,0.00,33.00,8.12,135,0.00,0,9.00,-5.80,24.41,2.24,0.00,11.37,0.92,83.0902
2170121,-13.28,14.70,13.60,183,0.62,2400,0.00,33.00,8.10,135,0.00,0,9.14,-5.66,24.69,2.26,0.00,11.37,0.92,83.5541
2170196,-13.28,14.59,13.60,183,0.62,2390,0.00,33.00,8.19,135,0.00,0,9.29,-5.66,24.88,2.26,0.00,11.37,0.92,83.8104
2170272,-13.28,14.59,13.60,183,0.62,2413,0.00,33.00,8.24,135,0.00,0,9.29,-5.51,24.88,2.26,0.00,11.37,0.92,84.1125
2170346,-13.28,14.70,13.60,183,0.63,2433,0.00,33.00,8.31,135,0.00,0,9.29,-5.51,24.98,2.26,0.00,11.37,0.92,84.1492
2170422,-13.28,14.36,13.52,183,0.63,2430,0.00,33.00,8.30,135,0.00,0,9.29,-5.51,25.27,2.26,0.00,11.37,0.92,84.1705
2170498,-13.28,14.36,13.60,183,0.62,2459,0.00,33.00,8.39,135,0.00,0,9.29,-5.51,25.37,2.26,0.00,11.37,0.92,84.1003
2170572,-13.28,14.24,13.52,183,0.62,2467,0.00,33.00,7.89,135,0.00,0,9.29,-5.51,25.37,2.26,0.00,11.37,0.92,84.0790
2170648,-13.28,14.47,13.60,183,0.62,2485,0.00,33.00,7.89,135,0.00,0,9.29,-5.51,25.46,2.26,0.00,11.37,0.92,83.9996
2170723,-13.28,14.59,13.60,183,0.62,2500,0.00,33.00,7.95,135,0.00,0,9.14,-5.51,25.57,2.26,0.00,11.37,0.92,83.9111
2170798,-13.28,14.47,13.60,183,0.61,2514,0.00,33.50,8.04,135,0.00,0,9.14,-5.66,25.46,2.26,0.00,11.37,0.92,83.7921
2170874,-13.28,14.59,13.60,183,0.59,2519,0.00,34.00,8.06,135,0.00,0,9.00,-5.80,25.46,2.26,0.00,10.98,0.90,83.4930
2170949,-13.28,14.59,13.52,183,0.59,2518,0.00,34.00,8.06,135,0.00,0,8.71,-6.09,24.98,2.22,0.00,10.59,0.88,82.8827
2171025,-13.28,14.70,13.60,183,0.57,2536,0.00,34.50,7.57,135,0.00,0,8.56,-6.24,23.74,2.22,0.00,10.20,0.88,82.3212
2171100,-13.28,14.70,13.52,183,0.56,2559,0.00,35.00,7.64,135,0.00,0,8.27,-6.38,23.47,2.22,0.00,10.20,0.88,81.9427
2171174,-13.28,14.70,13.60,183,0.54,2559,0.00,35.50,7.59,135,0.00,0,8.13,-6.53,23.18,2.20,0.00,9.80,0.86,81.4362
2171250,-13.28,14.81,13.52,183,0.53,2580,0.00,35.50,7.64,133,0.00,0,7.98,-6.67,22.80,2.18,0.00,9.41,0.86,80.8624
2171325,-13.28,14.81,13.52,183,0.51,2578,0.00,35.50,7.15,133,0.00,0,7.84,-6.96,22.61,2.16,0.00,9.02,0.84,80.3497
2171401,-13.28,14.81,13.60,183,0.49,2597,0.00,35.50,7.20,133,0.00,0,7.40,-7.40,21.72,2.10,0.00,7.84,0.80,79.2297
2171476,-14.06,14.70,13.52,183,0.46,2591,0.00,36.00,6.63,133,0.00,0,7.11,-7.69,18.92,2.08,0.00,7.45,0.78,77.9816
2171552,-14.06,14.70,13.60,183,0.44,2579,0.00,36.50,6.60,133,0.00,0,6.67,-8.13,18.01,2.04,0.00,7.06,0.78,76.6876
2171626,-14.06,14.81,13.52,183,0.42,2618,0.00,37.00,6.10,133,0.00,0,6.24,-8.42,17.32,2.02,0.00,6.67,0.76,75.9186
2171702,-14.06,14.81,13.60,183,0.39,2598,0.00,36.50,6.14,133,0.00,0,6.24,-8.56,17.10,2.02,0.00,6.67,0.76,75.3448
2171777,-14.06,14.81,13.52,183,0.39,2628,0.00,36.50,6.17,133,0.00,0,6.09,-8.56,17.04,2.02,0.00,6.67,0.76,74.9695
2171853,-14.06,15.04,13.60,183,0.38,2620,0.00,36.50,6.15,133,0.00,0,5.95,-8.85,16.69,2.00,0.00,6.67,0.76,74.6704
2171928,-14.06,15.39,13.60,183,0.38,2601,0.00,36.50,6.10,133,0.00,0,5.95,-8.85,16.69,2.00,0.00,6.67,0.76,74.4751
2172004,-14.06,15.50,13.60,183,0.38,2620,0.00,36.00,6.15,133,0.00,0,5.80,-9.00,16.42,2.00,0.00,6.27,0.76,74.9420
2172079,-14.06,15.16,13.60,183,0.38,2615,0.00,36.00,6.14,133,0.00,0,5.66,-9.00,16.23,1.98,0.00,6.27,0.76,73.8617
2172154,-14.06,15.04,13.60,183,0.36,2586,0.00,35.50,6.14,133,0.00,0,5.66,-9.14,16.16,1.96,0.00,5.88,0.74,73.8342
2172230,-14.06,14.93,13.60,183,0.35,2614,0.00,35.50,5.65,133,0.00,0,5.51,-9.14,15.74,1.94,0.00,5.88,0.74,73.3765
2172304,-14.06,14.70,13.60,183,0.35,2633,0.00,34.50,5.62,133,0.00,0,5.37,-9.29,15.41,1.94,0.00,5.49,0.72,72.9401
2172381,-14.06,14.70,13.60,183,0.33,2627,0.00,34.50,5.60,133,0.00,0,5.37,-9.43,14.81,1.92,0.00,5.10,0.72,72.5677
2172456,-14.06,14.81,13.60,183,0.32,2605,0.00,34.00,5.00,133,0.00,0,5.22,-9.58,14.51,1.90,0.00,5.10,0.72,72.0367
2172531,-14.06,14.81,13.60,183,0.32,2612,0.00,34.00,5.02,133,0.00,0,5.08,-9.72,13.96,1.90,0.00,4.71,0.70,71.8231
2172606,-14.06,14.70,13.60,183,0.31,2635,0.00,33.50,5.06,133,0.00,0,4.93,-9.87,13.60,1.88,0.00,4.71,0.70,71.5942
2172682,-14.06,14.70,13.60,183,0.31,2679,0.00,34.00,5.06,133,0.00,0,4.93,-9.87,13.54,1.88,0.00,4.71,0.70,71.4905
2172757,-14.06,14.81,13.60,183,0.31,2633,0.00,33.50,5.02,133,0.00,0,4.93,-9.87,13.67,1.88,0.00,4.71,0.70,71.5881
2172832,-14.06,14.81,13.60,183,0.30,2631,0.00,33.00,5.05,133,0.00,0,4.79,-10.01,13.54,1.86,0.00,4.71,0.70,71.5759
2172907,-14.06,14.70,13.60,183,0.30,2600,0.00,33.00,4.99,133,0.00,0,4.79,-10.01,13.23,1.86,0.00,4.71,0.70,71.4966
2172983,-14.06,14.70,13.60,183,0.30,2610,0.00,33.00,5.01,133,0.00,0,4.79,-10.01,13.23,1.86,0.00,4.71,0.70,71.5637
2173058,-14.06,14.81,13.60,183,0.30,2618,0.00,33.00,5.03,133,0.00,0,4.79,-10.01,13.00,1.86,0.00,4.71,0.70,71.5790
2173133,-14.06,14.81,13.60,183,0.29,2668,0.00,33.00,5.08,133,0.00,0,4.79,-10.01,13.12,1.86,0.00,4.71,0.70,71.5210
2173209,-14.06,14.70,13.60,183,0.30,2610,0.00,33.00,5.00,133,0.00,0,4.79,-10.01,13.12,1.86,0.00,4.71,0.70,71.4630
2173284,-14.06,14.70,13.60,183,0.30,2614,0.00,33.00,5.02,133,0.00,0,4.79,-10.01,13.01,1.86,0.00,4.71,0.70,71.5424
2173359,-14.06,14.70,13.60,183,0.30,2628,0.00,33.00,5.04,133,0.00,0,4.79,-10.01,12.95,1.86,0.00,4.71,0.70,71.5668
2173435,-14.06,14.59,13.60,183,0.30,2628,0.00,33.00,5.05,133,0.00,0,4.64,-10.16,13.18,1.86,0.00,4.71,0.70,71.5698
2173511,-14.06,14.59,13.60,183,0.30,2595,0.00,33.00,4.98,133,0.00,0,4.64,-10.16,13.01,1.86,0.00,4.71,0.70,71.5088
2173586,-14.06,14.47,13.60,183,0.30,2608,0.00,33.00,5.01,133,0.00,0,4.64,-10.16,13.01,1.86,0.00,4.71,0.70,71.5424
2173661,-14.06,14.59,13.60,183,0.30,2676,0.00,33.00,5.05,133,0.00,0,4.64,-10.16,12.84,1.86,0.00,4.71,0.70,71.5576
2173736,-14.06,14.47,13.60,183,0.30,2598,0.00,33.00,5.02,133,0.00,0,4.64,-10.16,12.79,1.86,0.00,4.71,0.70,71.5088
2173811,-14.06,14.59,13.52,183,0.30,2608,0.00,33.00,5.01,133,0.00,0,4.64,-10.16,13.01,1.86,0.00,4.71,0.70,71.5485
2173887,-14.06,14.59,13.60,183,0.30,2613,0.00,33.00,5.02,133,0.00,0,4.64,-10.16,13.01,1.86,0.00,4.71,0.70,71.5302
2173963,-14.06,14.47,13.60,183,0.30,2587,0.00,33.00,4.97,131,0.00,0,4.64,-10.16,12.95,1.86,0.00,4.71,0.70,71.4661
2174038,-14.06,14.47,13.52,183,0.30,2597,0.00,33.00,4.99,131,0.00,0,4.64,-10.16,12.89,1.86,0.00,4.71,0.70,71.4996
2174113,-14.06,14.59,13.60,183,0.30,2606,0.00,33.00,5.00,131,0.00,0,4.64,-10.16,12.79,1.86,0.00,4.71,0.70,71.5302
2174189,-14.06,14.59,13.60,183,0.30,2670,0.00,33.00,5.04,131,0.00,0,4.64,-10.16,12.90,1.86,0.00,4.71,0.70,71.5210
2174264,-14.06,14.47,13.60,183,0.30,2582,0.00,33.00,5.00,131,0.00,0,4.64,-10.16,12.90,1.86,0.00,4.71,0.70,71.4600
2174339,-14.06,14.59,13.60,183,0.30,2588,0.00,33.00,4.97,131,0.00,0,4.64,-10.16,12.89,1.86,0.00,4.71,0.70,71.4874
2174415,-14.06,14.70,13.52,183,0.29,2613,0.00,33.00,5.02,131,0.00,0,4.64,-10.16,12.90,1.86,0.00,4.71,0.70,71.5302
2174490,-14.06,14.59,13.60,183,0.30,2605,0.00,33.00,5.00,131,0.00,0,4.64,-10.16,12.84,1.86,0.00,4.71,0.70,71.4844
2174565,-14.06,14.59,13.60,183,0.30,2597,0.00,33.00,4.99,131,0.00,0,4.64,-10.16,13.01,1.86,0.00,4.71,0.70,71.4691
2174640,-14.06,14.59,13.60,183,0.30,2597,0.00,33.00,4.96,131,0.00,0,4.79,-10.16,13.11,1.86,0.00,4.71,0.70,71.5240
2174716,-14.06,14.59,13.60,183,0.31,2582,0.00,33.00,4.99,131,0.00,0,4.79,-10.01,13.12,1.88,0.00,4.71,0.70,71.4844
2174792,-14.06,14.59,13.60,183,0.32,2579,0.00,34.00,4.95,131,0.00,0,4.79,-10.01,13.23,1.90,0.00,5.10,0.70,71.4203
2174868,-14.06,14.59,13.60,183,0.32,2600,0.00,34.00,4.99,131,0.00,0,4.93,-9.87,13.60,1.90,0.00,5.49,0.72,71.4996
2174943,-14.06,14.70,13.60,183,0.33,2610,0.00,34.00,5.57,131,0.00,0,5.08,-9.72,13.96,1.92,0.00,5.49,0.72,71.5240
2175017,-14.06,14.59,13.60,183,0.35,2578,0.00,35.00,5.50,131,0.00,0,5.08,-9.72,14.95,1.94,0.00,5.88,0.74,71.6675
2175093,-14.06,14.59,13.60,183,0.36,2571,0.00,35.50,5.48,131,0.00,0,5.37,-9.58,15.19,1.96,0.00,5.88,0.74,72.1985
2175168,-14.06,14.47,13.60,183,0.36,2605,0.00,35.50,5.53,131,0.00,0,5.37,-9.43,15.47,1.98,0.00,6.27,0.76,72.6349
2175243,-14.06,14.47,13.52,183,0.37,2587,0.00,36.50,5.56,131,0.00,0,5.51,-9.43,15.88,2.00,0.00,6.67,0.76,72.9706
2175319,-14.06,14.36,13.60,183,0.38,2598,0.00,36.50,6.10,131,0.00,0,5.66,-9.29,16.28,2.00,0.00,6.67,0.76,73.3917
2175394,-14.06,14.59,13.60,183,0.38,2598,0.00,36.50,6.10,131,0.00,0,5.66,-9.14,16.55,2.00,0.00,7.06,0.78,73.6786
2175470,-14.06,14.47,13.68,183,0.39,2588,0.00,36.50,6.07,131,0.00,0,5.80,-9.00,16.56,2.00,0.00,7.06,0.78,74.0417
2175545,-14.06,14.59,13.60,183,0.40,2590,0.00,36.50,6.08,131,0.00,0,5.80,-9.00,17.10,2.02,0.00,7.06,0.78,74.2035
2175620,-14.06,14.70,13.60,183,0.39,2611,0.00,36.50,6.13,131,0.00,0,5.95,-8.85,17.04,2.02,0.00,7.06,0.78,74.2401
2175696,-14.06,14.59,13.60,183,0.39,2615,0.00,36.50,6.12,131,0.00,0,5.95,-8.85,16.97,2.00,0.00,7.06,0.78,74.2340
2175771,-14.06,14.70,13.60,183,0.39,2608,0.00,36.50,6.12,131,0.00,0,5.95,-8.85,16.97,2.02,0.00,7.06,0.78,74.3011
2175847,-14.06,14.59,13.60,183,0.39,2604,0.00,36.50,6.11,131,0.00,0,5.80,-9.00,17.04,2.00,0.00,6.27,0.76,74.3042
2175921,-14.06,14.70,13.60,183,0.35,2600,0.00,35.50,5.55,131,0.00,0,5.66,-9.14,16.69,1.94,0.00,5.49,0.72,73.4955
2175997,-14.06,14.59,13.60,183,0.34,2602,0.00,35.00,5.55,131,0.00,0,5.22,-9.58,13.78,1.88,0.00,4.31,0.70,72.2900
2176072,-14.06,14.59,13.60,183,0.31,2612,0.00,33.00,5.02,131,0.00,0,4.64,-9.72,13.00,1.86,0.00,3.53,0.68,71.5576
2176148,-14.06,14.47,13.60,183,0.29,2671,0.00,32.50,5.04,131,0.00,0,4.35,-10.16,11.93,1.74,0.00,2.75,0.64,71.5118
2176223,-14.06,14.36,13.60,183,0.26,2585,0.00,30.50,4.45,131,0.00,0,4.21,-10.45,10.68,1.74,0.00,2.35,0.62,71.4539
2176298,-14.06,14.13,13.60,183,0.24,2554,0.00,30.50,3.81,131,0.00,0,4.06,-10.59,10.48,1.72,0.00,2.35,0.62,71.4386
2176374,-14.06,14.13,13.60,183,0.24,2543,0.00,30.50,3.80,131,0.00,0,4.06,-10.74,10.27,1.74,0.00,2.35,0.62,71.3562
2176449,-14.06,14.59,13.60,183,0.23,2620,0.00,30.50,3.91,131,0.00,0,3.92,-10.88,10.22,1.72,0.00,2.35,0.62,71.5454
2176524,-14.06,15.04,13.60,183,0.24,2640,0.00,30.50,3.94,131,0.00,0,3.92,-10.88,10.27,1.74,0.00,2.35,0.62,71.5637
2176600,-14.06,15.16,13.60,183,0.24,2592,0.00,30.00,3.87,131,0.00,0,3.92,-10.88,10.27,1.72,0.00,1.96,0.62,71.4508
2176675,-14.06,15.27,13.60,183,0.22,2551,0.00,28.50,3.81,131,0.00,0,3.63,-10.88,9.64,1.60,0.00,0.00,0.54,71.3867
2176751,-14.06,16.31,13.68,183,0.19,2592,0.00,27.00,0.00,131,0.00,0,3.34,-11.17,8.05,1.58,0.00,0.00,0.54,71.4325
2176827,-14.06,15.50,13.60,183,0.18,2569,0.00,25.00,0.00,131,0.00,0,3.34,-11.46,7.69,1.58,0.00,0.00,0.54,71.4111
2176901,-14.06,15.27,13.60,183,0.18,2552,0.00,24.00,0.00,129,0.00,0,3.34,-11.46,7.69,1.58,0.00,0.00,0.54,71.3531
2176977,-14.06,18.15,13.68,183,0.18,2545,0.00,22.00,0.00,129,0.00,0,3.34,-11.46,7.57,1.58,0.00,0.00,0.54,71.3867
2177052,-14.06,21.36,13.60,183,0.18,2538,0.00,20.00,0.00,129,0.00,0,3.48,-11.32,7.61,1.58,0.00,0.00,0.54,71.3623
2177127,-14.06,24.46,13.52,183,0.18,2534,0.00,17.00,0.00,129,0.00,0,3.48,-11.32,7.56,1.58,0.00,0.00,0.54,71.2860
2177203,-14.06,25.38,13.60,183,0.18,2509,0.00,16.50,0.00,129,0.00,0,3.63,-11.32,7.61,1.58,0.00,0.00,0.54,71.2799
2177278,-14.06,25.38,13.60,183,0.18,2485,0.00,16.50,0.00,129,0.00,0,3.63,-11.17,7.57,1.58,0.00,0.00,0.54,71.2341
2177354,-14.06,25.38,13.60,183,0.18,2480,0.00,16.50,0.00,129,0.00,0,3.63,-11.17,7.48,1.58,0.00,0.00,0.54,71.1975
2177429,-14.06,23.89,13.60,183,0.18,2458,0.00,16.50,0.00,129,0.00,0,3.63,-11.17,7.48,1.58,0.00,0.00,0.54,71.1639
2177505,-14.06,23.89,13.60,183,0.18,2426,0.00,16.50,0.00,129,0.00,0,3.63,-11.17,7.48,1.58,0.00,0.00,0.54,71.0754
2177580,-14.06,23.66,13.60,183,0.18,2416,0.00,16.00,0.00,129,0.00,0,3.77,-11.17,7.40,1.58,0.00,0.00,0.54,71.0358
2177655,-14.06,23.66,13.60,183,0.19,2416,0.00,16.00,0.00,129,0.00,0,3.77,-11.03,7.45,1.56,0.00,0.00,0.54,70.9473
2177730,-14.06,23.66,13.60,183,0.18,2343,0.00,16.00,0.00,129,0.00,0,3.77,-11.03,7.32,1.54,0.00,0.00,0.54,70.8710
2177806,-14.06,23.77,13.60,183,0.18,2312,0.00,15.50,0.00,129,0.00,0,3.63,-11.03,7.02,1.52,0.00,0.00,0.54,70.8191
2177881,-14.06,24.00,13.60,183,0.18,2286,0.00,15.50,0.00,129,0.00,0,3.63,-11.17,6.84,1.52,0.00,0.00,0.54,70.7031
2177956,-14.06,23.77,13.60,183,0.18,2258,0.00,15.50,0.00,129,0.00,0,3.63,-11.17,6.65,1.52,0.00,0.00,0.54,70.6421
2178032,-14.06,23.54,13.52,183,0.17,2243,0.00,15.50,0.00,129,0.00,0,3.63,-11.17,6.21,1.48,0.00,0.00,0.54,70.5566
2178107,-14.06,23.43,13.60,183,0.17,2208,0.00,15.50,0.00,129,0.00,0,3.63,-11.17,6.07,1.48,0.00,0.00,0.54,70.4926
2178183,-14.06,23.66,13.60,183,0.16,2227,0.00,15.00,0.00,129,0.00,0,3.63,-11.17,5.99,1.46,0.00,0.00,0.54,70.4376
2178258,-14.06,23.89,13.60,183,0.16,2106,0.00,15.00,0.00,129,0.00,0,3.48,-11.17,5.87,1.46,0.00,0.00,0.54,70.3094
2178334,-14.06,23.77,13.60,183,0.17,2091,0.00,15.00,0.00,129,0.00,0,3.63,-11.17,5.83,1.46,0.00,0.00,0.54,70.2545
2178408,-14.06,23.54,13.60,183,0.17,2079,0.00,14.50,0.00,129,0.00,0,3.63,-11.17,5.87,1.46,0.00,0.00,0.54,70.1965
2178483,-14.06,23.54,13.60,183,0.17,2034,0.00,14.50,0.00,129,0.00,0,3.63,-11.17,5.80,1.46,0.00,0.00,0.54,70.0317
2178560,-14.06,23.77,13.60,183,0.17,1993,0.00,14.50,0.00,129,0.00,0,3.63,-11.17,5.83,1.46,0.00,0.00,0.54,70.0012
2178634,-14.06,23.54,13.60,183,0.18,1934,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.83,1.46,0.00,0.00,0.54,70.0012
2178710,-14.06,23.77,13.68,183,0.19,1892,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.90,1.46,0.00,0.00,0.54,70.0012
2178787,-14.06,23.66,13.68,183,0.19,1874,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.90,1.46,0.00,0.00,0.54,70.0012
2178861,-14.06,23.89,13.60,183,0.19,1839,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.86,1.46,0.00,0.00,0.54,70.0012
2178936,-14.06,23.77,13.68,183,0.20,1773,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.83,1.46,0.00,0.00,0.54,70.0012
2179010,-14.06,23.77,13.60,183,0.21,1663,0.00,14.00,0.00,129,0.00,0,3.63,-11.17,5.87,1.46,0.00,0.00,0.54,70.0012
2179087,-14.06,23.66,13.60,183,0.23,1547,0.00,21.50,0.00,129,0.00,0,3.92,-11.03,5.90,1.46,0.00,0.00,0.54,69.8151
2179161,-14.06,24.00,13.60,183,0.25,1423,0.00,21.50,0.00,129,0.00,0,4.06,-10.88,5.90,1.44,0.00,0.00,0.54,69.5618
2179236,-14.06,23.43,13.68,183,0.25,1264,0.00,21.50,0.00,129,0.00,0,4.06,-10.74,5.67,1.42,0.00,0.00,0.54,69.2261
2179312,-14.06,23.31,13.60,183,0.26,1205,0.00,21.00,2.06,129,0.00,0,4.21,-10.74,5.26,1.44,0.00,0.00,0.54,69.0125
2179388,-14.06,23.66,13.68,183,0.29,1137,0.00,21.00,2.18,129,0.00,0,4.50,-10.30,5.32,1.42,0.00,0.00,0.54,69.1498
2179462,-14.06,23.66,13.60,183,0.27,1144,0.00,21.00,1.95,129,0.00,0,4.50,-10.30,5.45,1.42,0.00,0.00,0.54,68.6920
2179538,-14.06,23.66,13.60,183,0.25,1194,0.00,19.00,1.78,129,0.00,0,4.64,-10.16,4.96,1.38,0.00,0.00,0.54,68.9545
2179612,-14.06,23.66,13.60,183,0.24,1186,0.00,21.00,2.02,129,0.00,0,4.35,-10.30,4.36,1.36,0.00,0.00,0.54,68.7622
2179688,-14.06,23.77,13.60,183,0.23,1204,0.00,21.00,1.74,129,0.00,0,4.35,-10.45,4.22,1.36,0.00,0.00,0.54,68.5455
2179763,-14.06,23.20,13.60,183,0.24,1137,0.00,21.00,1.70,129,0.00,0,4.35,-10.45,4.43,1.38,0.00,0.00,0.54,68.3350
2179839,-14.06,23.08,13.60,183,0.25,1099,0.00,21.00,1.88,129,0.00,0,4.50,-10.45,4.66,1.38,0.00,0.00,0.54,67.9901
2179915,-14.06,20.10,13.60,183,0.26,1075,0.00,21.00,1.83,129,0.00,0,4.50,-10.30,4.66,1.38,0.00,0.00,0.54,67.7490
2179989,-14.06,18.26,13.60,183,0.27,1081,0.00,21.00,1.85,129,0.00,0,4.50,-10.30,4.82,1.40,0.00,0.00,0.54,67.8131
2180065,-14.06,17.69,13.60,183,0.26,1075,0.00,21.00,1.83,129,0.00,0,4.50,-10.30,4.77,1.38,0.00,0.00,0.54,67.8375
2180140,-14.06,16.88,13.60,183,0.24,1093,0.00,21.00,1.87,129,0.00,0,4.50,-10.30,4.53,1.36,0.00,0.00,0.54,67.8711
2180215,-14.06,16.42,13.60,183,0.24,1135,0.00,21.00,1.86,129,0.00,0,4.50,-10.30,4.39,1.34,0.00,0.00,0.54,67.8925
2180291,-14.06,16.31,13.60,183,0.24,1064,0.00,21.00,1.59,129,0.00,0,4.35,-10.30,4.24,1.34,0.00,0.00,0.54,67.7032
