Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
166564,14.93,13.68,183,2831,74.90,33.00,8.46,36,0.00,8.13,10.20,54,0.49,0.00,-6.67,23.18,0.00
166632,14.81,13.68,183,2835,74.90,33.50,8.47,36,0.00,7.98,10.20,54,0.49,0.00,-6.82,23.36,0.00
166698,14.81,13.68,183,2834,74.90,33.50,8.46,36,0.00,7.98,10.20,54,0.49,0.00,-6.82,22.79,0.00
166766,14.81,13.68,183,2843,74.90,33.50,8.49,36,0.00,7.98,9.80,55,0.48,0.00,-6.82,23.18,0.00
166830,14.81,13.68,183,2836,74.90,33.50,8.47,36,0.00,7.98,9.41,55,0.47,0.00,-6.82,22.79,0.00
166896,14.81,13.68,183,2833,74.90,33.50,8.46,36,0.00,7.84,9.41,55,0.46,0.00,-6.96,22.22,0.00
166962,14.59,13.68,183,2829,74.90,34.00,7.85,36,0.00,7.69,9.41,55,0.45,0.00,-7.11,21.53,0.00
167030,14.70,13.68,183,2836,74.90,34.00,7.87,36,0.00,7.55,9.02,55,0.44,0.00,-7.25,21.11,0.00
167096,14.70,13.68,183,2835,74.90,34.00,7.86,36,0.00,7.55,8.63,55,0.44,0.00,-7.25,20.93,0.00
167162,14.81,13.60,183,2838,74.90,34.00,7.87,36,0.00,7.40,8.63,55,0.43,0.00,-7.40,20.68,0.00
167227,14.81,13.68,183,2847,74.90,34.00,7.90,36,0.00,7.25,8.63,55,0.43,0.00,-7.55,20.25,0.00
167293,14.81,13.68,183,2848,74.90,34.00,7.90,36,0.00,7.25,8.63,55,0.42,0.00,-7.55,20.17,0.00
167360,14.81,13.68,183,2852,74.90,34.00,7.30,36,0.00,7.11,8.24,55,0.41,0.00,-7.69,19.90,0.00
167426,14.81,13.60,183,2852,74.90,34.00,7.30,36,0.00,6.96,8.24,55,0.41,0.00,-7.84,19.42,0.00
167492,14.81,13.68,183,2855,74.90,34.00,7.31,36,0.00,6.96,7.84,55,0.39,0.00,-7.84,19.34,0.00
167559,14.81,13.60,183,2842,74.90,34.00,7.27,36,0.00,6.82,7.45,55,0.39,0.00,-7.98,18.51,0.00
167626,14.70,13.68,183,2842,74.90,34.00,7.27,36,0.00,6.67,7.45,55,0.38,0.00,-8.13,18.28,0.00
167691,14.70,13.68,183,2845,74.90,34.00,6.68,36,0.00,6.53,7.45,55,0.37,0.00,-8.27,17.83,0.00
167756,14.70,13.68,183,2850,74.90,34.50,6.69,36,0.00,6.53,7.45,55,0.37,0.00,-8.27,17.59,0.00
167823,14.70,13.68,183,2852,74.90,34.50,6.69,36,0.00,6.38,7.45,55,0.36,0.00,-8.42,17.59,0.00
167891,14.81,13.68,183,2860,74.90,34.50,6.71,36,0.00,6.38,7.06,55,0.36,0.00,-8.42,17.37,0.00
167956,14.81,13.68,183,2857,74.90,34.50,6.70,36,0.00,6.24,7.06,55,0.37,0.00,-8.56,17.08,0.00
168024,14.70,13.68,183,2862,74.90,34.50,6.72,36,0.00,6.24,7.06,55,0.36,0.00,-8.56,17.37,0.00
168090,14.70,13.60,183,2856,74.90,34.50,6.70,36,0.00,6.24,7.06,55,0.35,0.00,-8.56,17.30,0.00
168155,14.70,13.68,183,2856,74.90,34.50,6.70,36,0.00,6.24,7.06,55,0.35,0.00,-8.56,16.73,0.00
168222,14.70,13.68,183,2840,74.90,34.50,6.66,36,0.00,6.24,7.06,55,0.36,0.00,-8.56,17.00,0.00
168289,14.70,13.68,183,2854,74.90,34.50,6.70,36,0.00,6.24,6.67,55,0.35,0.00,-8.56,17.08,0.00
168355,14.70,13.68,183,2848,74.90,34.50,6.68,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.66,0.00
168421,14.59,13.68,185,2859,74.90,34.50,6.71,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.73,0.00
168487,14.59,13.76,185,2860,74.90,34.50,6.71,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.66,0.00
168552,14.47,13.68,185,2864,74.90,34.50,6.72,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.46,0.00
168619,14.47,13.68,185,2864,74.90,34.50,6.72,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.66,0.00
168685,14.59,13.76,185,2852,74.90,34.50,6.69,36,0.00,5.95,6.67,55,0.35,0.00,-8.85,16.73,0.00
168752,14.59,13.68,185,2852,74.90,34.50,6.69,36,0.00,5.95,6.67,55,0.35,0.00,-8.85,16.79,0.00
168818,14.47,13.68,185,2857,74.90,34.50,6.70,36,0.00,5.95,6.67,55,0.35,0.00,-8.85,16.80,0.00
168885,14.47,13.76,185,2850,74.90,34.50,6.69,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.60,0.00
168951,14.59,13.68,185,2862,74.90,34.50,6.72,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.46,0.00
169018,14.70,13.76,185,2864,74.90,34.50,6.72,36,0.00,5.95,6.67,55,0.35,0.00,-8.85,16.52,0.00
169083,14.70,13.68,185,2862,74.90,34.50,6.71,36,0.00,6.09,6.67,55,0.35,0.00,-8.71,16.38,0.00
169150,14.70,13.68,185,2862,74.90,34.50,6.72,36,0.00,5.95,6.67,55,0.35,0.00,-8.85,16.52,0.00
169217,14.70,13.68,185,2846,74.90,34.50,6.68,36,0.00,5.95,6.67,55,0.34,0.00,-8.85,16.38,0.00
169283,14.59,13.76,185,2849,74.90,34.50,6.69,36,0.00,5.95,6.67,55,0.37,0.00,-8.85,16.38,0.00
169349,14.70,13.68,185,2852,74.90,34.50,6.69,36,0.00,5.95,6.67,55,0.34,0.00,-8.85,16.38,0.00
169415,14.70,13.76,185,2864,74.90,34.50,6.69,36,0.00,5.95,6.67,55,0.33,0.00,-8.85,16.25,0.00
169481,14.70,13.68,185,2864,74.90,34.50,6.11,36,0.00,5.80,6.67,55,0.33,0.00,-9.00,15.84,0.00
169548,14.70,13.76,185,2876,74.90,34.50,6.11,36,0.00,5.80,6.67,55,0.33,0.00,-9.00,16.05,0.00
169614,14.81,13.76,185,2869,74.90,34.50,6.13,36,0.00,5.80,6.27,55,0.34,0.00,-9.00,15.98,0.00
169679,14.70,13.68,185,2861,74.90,34.50,6.12,36,0.00,5.80,6.27,55,0.33,0.00,-9.00,15.92,0.00
169746,14.59,13.68,185,2850,74.90,34.50,6.10,36,0.00,5.66,6.27,55,0.33,0.00,-9.14,15.70,0.00
169813,14.70,13.68,185,2856,74.90,34.50,6.08,36,0.00,5.80,6.27,55,0.33,0.00,-9.00,15.57,0.00
169879,14.70,13.68,185,2852,74.90,34.50,6.08,36,0.00,5.66,6.27,55,0.32,0.00,-9.14,15.84,0.00
169945,14.70,13.68,185,2864,74.90,34.50,6.08,36,0.00,5.66,6.27,55,0.32,0.00,-9.14,15.57,0.00
170011,14.70,13.68,185,2866,74.90,34.50,6.11,35,0.00,5.66,5.88,55,0.32,0.00,-9.14,15.37,0.00
170078,14.70,13.68,185,2859,74.90,34.50,6.10,35,0.00,5.66,5.88,55,0.32,0.00,-9.14,15.29,0.00
170144,14.81,13.68,185,2868,74.90,34.50,6.12,35,0.00,5.66,5.88,55,0.32,0.00,-9.14,15.29,0.00
170211,14.70,13.76,185,2852,74.90,34.50,6.08,35,0.00,5.66,5.88,55,0.31,0.00,-9.14,15.10,0.00
170276,14.70,13.68,185,2859,74.90,34.50,6.10,35,0.00,5.51,5.88,55,0.31,0.00,-9.29,15.10,0.00
170342,14.70,13.68,185,2857,74.90,34.50,6.09,35,0.00,5.51,5.88,55,0.34,0.00,-9.29,14.66,0.00
170410,14.70,13.76,185,2852,74.90,34.50,6.09,35,0.00,5.51,5.88,55,0.31,0.00,-9.29,14.97,0.00
170476,14.70,13.68,185,2854,74.90,34.50,6.09,35,0.00,5.37,5.88,55,0.31,0.00,-9.43,14.73,0.00
170542,14.70,13.60,185,2860,74.90,34.50,6.10,35,0.00,5.37,5.49,55,0.31,0.00,-9.43,14.73,0.00
170607,14.70,13.76,185,2868,74.90,34.50,6.12,35,0.00,5.37,5.49,55,0.30,0.00,-9.43,14.54,0.00
170674,14.70,13.68,185,2864,74.90,34.50,5.50,35,0.00,5.37,5.49,55,0.29,0.00,-9.43,14.54,0.00
170739,14.59,13.68,185,2864,74.90,35.00,5.50,35,0.00,5.22,5.10,55,0.29,0.00,-9.58,14.07,0.00
170806,14.70,13.68,185,2852,74.90,35.00,5.47,35,0.00,5.22,5.10,55,0.29,0.00,-9.58,13.95,0.00
170872,14.70,13.68,185,2847,74.90,35.00,5.47,35,0.00,5.08,5.10,55,0.29,0.00,-9.72,13.71,0.00
170939,14.81,13.68,185,2852,74.90,34.50,5.48,35,0.00,5.08,4.71,55,0.28,0.00,-9.72,13.54,0.00
171005,14.81,13.76,185,2845,74.90,35.00,5.46,35,0.00,5.08,4.71,55,0.28,0.00,-9.72,13.71,0.00
171072,14.70,13.60,185,2869,74.90,35.00,5.51,35,0.00,5.08,4.71,55,0.28,0.00,-9.72,13.36,0.00
171138,14.70,13.76,185,2858,74.90,35.00,5.49,35,0.00,5.08,4.71,55,0.28,0.00,-9.72,13.36,0.00
171204,14.70,13.68,185,2861,74.90,35.00,5.49,35,0.00,4.93,4.71,55,0.28,0.00,-9.87,13.36,0.00
171271,14.70,13.68,185,2862,74.90,35.00,5.50,35,0.00,4.93,4.71,55,0.28,0.00,-9.87,13.19,0.00
171338,14.70,13.60,185,2842,74.90,35.00,5.46,35,0.00,4.93,4.71,55,0.28,0.00,-9.87,13.01,0.00
171404,14.70,13.76,185,2852,74.90,35.00,5.47,35,0.00,4.93,4.71,55,0.28,0.00,-9.87,13.24,0.00
171470,14.70,13.68,185,2845,74.90,35.00,5.46,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,13.07,0.00
171536,14.70,13.68,185,2843,74.90,35.00,5.46,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,12.90,0.00
171602,14.70,13.68,185,2861,74.90,35.00,5.49,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,12.85,0.00
171668,14.70,13.68,185,2852,74.90,35.00,5.48,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,13.12,0.00
171736,14.81,13.76,185,2856,74.90,35.00,5.48,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,13.01,0.00
171801,14.81,13.68,185,2868,74.90,35.00,5.51,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.85,0.00
171867,14.70,13.68,185,2852,74.90,35.00,5.47,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,12.90,0.00
171933,14.70,13.76,185,2844,74.90,35.00,5.46,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.79,0.00
172000,14.70,13.68,185,2844,74.90,35.00,5.46,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.90,0.00
172066,14.70,13.76,185,2830,74.90,35.00,5.43,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.70,0.00
172133,14.70,13.68,185,2841,74.90,35.00,5.45,35,0.00,4.93,4.71,55,0.27,0.00,-9.87,12.85,0.00
172200,14.70,13.68,185,2856,74.90,35.00,5.48,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,13.01,0.00
172265,14.81,13.76,185,2848,74.90,35.00,5.47,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.79,0.00
172331,14.81,13.76,185,2852,74.90,35.00,5.48,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.79,0.00
172397,14.81,13.68,185,2850,74.90,35.00,5.47,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.85,0.00
172464,14.70,13.76,185,2846,74.90,35.00,5.46,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.90,0.00
172530,14.70,13.76,185,2838,74.90,35.00,5.45,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.90,0.00
172597,14.70,13.76,185,2838,74.90,35.00,5.45,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.75,0.00
172663,14.70,13.76,185,2836,74.90,35.00,5.45,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,13.01,0.00
172729,14.70,13.76,185,2841,74.90,35.00,5.45,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.96,0.00
172796,14.81,13.68,185,2833,74.90,35.00,5.44,35,0.00,4.79,4.71,55,0.28,0.00,-10.01,12.79,0.00
172861,14.70,13.76,185,2846,74.90,35.00,5.46,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.96,0.00
172928,14.70,13.68,185,2847,74.90,35.00,5.47,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.79,0.00
172994,14.70,13.76,185,2852,74.90,35.00,5.48,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.75,0.00
173059,14.70,13.68,185,2846,74.90,35.00,5.46,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.90,0.00
173126,14.70,13.76,185,2833,74.90,35.00,5.44,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.79,0.00
173192,14.81,13.68,185,2832,74.90,35.00,5.44,35,0.00,4.79,4.71,55,0.28,0.00,-10.01,12.85,0.00
173259,14.81,13.76,185,2825,74.90,34.50,5.42,35,0.00,4.79,4.71,55,0.28,0.00,-10.01,13.01,0.00
173325,14.70,13.68,185,2834,74.90,35.00,5.44,35,0.00,4.79,4.71,55,0.28,0.00,-10.01,13.01,0.00
173390,14.70,13.68,185,2828,74.90,35.00,5.43,35,0.00,4.79,4.71,55,0.27,0.00,-10.01,12.96,0.00
173457,14.59,13.68,185,2832,74.90,35.00,5.44,35,0.00,4.79,4.31,55,0.27,0.00,-10.01,12.75,0.00
173523,14.59,13.68,185,2845,74.90,35.00,5.46,35,0.00,4.79,4.31,55,0.27,0.00,-10.01,12.85,0.00
173589,14.59,13.68,185,2845,74.90,35.00,5.46,35,0.00,4.79,4.31,55,0.27,0.00,-10.01,12.69,0.00
173656,14.70,13.76,185,2840,74.90,35.00,5.45,35,0.00,4.79,3.92,55,0.26,0.00,-10.01,12.64,0.00
173722,14.59,13.68,185,2838,74.90,35.00,5.45,35,0.00,4.79,3.92,55,0.25,0.00,-10.01,12.15,0.00
173789,14.59,13.68,185,2831,74.90,35.00,4.83,35,0.00,4.64,3.53,55,0.24,0.00,-10.16,11.82,0.00
173856,14.59,13.76,185,2822,74.90,35.00,4.82,35,0.00,4.50,3.14,55,0.24,0.00,-10.30,11.39,0.00
173922,14.70,13.68,185,2822,74.90,35.00,4.82,35,0.00,4.50,2.75,55,0.23,0.00,-10.30,11.19,0.00
173988,14.70,13.76,185,2816,74.90,35.00,4.81,35,0.00,4.35,2.75,55,0.22,0.00,-10.45,10.78,0.00
174054,14.81,13.76,185,2817,74.90,35.00,4.81,35,0.00,4.35,2.35,55,0.21,0.00,-10.45,10.49,0.00
174119,14.93,13.68,185,2818,74.90,35.00,4.81,35,0.00,4.21,1.96,55,0.21,0.00,-10.59,10.23,0.00
174186,14.93,13.68,185,2807,74.90,35.00,4.19,35,0.00,4.06,1.57,55,0.20,0.00,-10.74,9.88,0.00
174252,15.04,13.68,185,2824,74.90,35.00,4.22,35,0.00,3.92,1.57,55,0.20,0.00,-10.88,9.44,0.00
174318,15.04,13.68,185,2827,74.90,35.00,4.22,35,0.00,3.92,1.18,55,0.19,0.00,-10.88,9.26,0.00
174384,15.04,13.68,185,2825,74.90,35.00,4.22,35,0.00,3.77,1.18,55,0.19,0.00,-11.03,9.13,0.00
174451,15.04,13.76,185,2822,74.90,34.50,4.21,35,0.00,3.77,1.18,55,0.19,0.00,-11.03,8.95,0.00
174517,14.93,13.68,185,2802,74.90,32.50,0.00,35,0.00,3.77,0.78,55,0.18,0.00,-11.03,8.86,0.00
174584,14.93,13.76,185,2812,74.90,30.50,0.00,35,0.00,3.63,0.78,55,0.18,0.00,-11.17,8.61,0.00
174650,15.04,13.60,185,2793,74.90,28.50,0.00,35,0.00,3.63,0.78,55,0.18,0.00,-11.17,8.47,0.00
174715,16.31,13.76,185,2798,74.90,26.00,0.00,35,0.00,3.63,0.78,55,0.18,0.00,-11.17,8.44,0.00
174782,17.23,13.68,185,2789,74.90,23.50,0.00,35,0.00,3.63,0.78,55,0.18,0.00,-11.17,8.47,0.00
174848,24.00,13.76,185,2788,74.90,21.00,0.00,35,0.00,3.77,0.78,55,0.18,0.00,-11.03,8.47,0.00
174914,25.38,13.68,185,2791,74.90,19.00,0.00,35,0.00,3.77,0.39,55,0.18,0.00,-11.03,8.39,0.00
174980,25.38,13.76,185,2788,74.90,17.50,0.00,35,0.00,3.77,0.39,55,0.18,0.00,-11.03,8.47,0.00
175046,25.38,13.68,185,2782,74.90,17.50,0.00,35,0.00,3.92,0.39,55,0.18,0.00,-10.88,8.47,0.00
175113,25.38,13.76,185,2774,74.90,17.50,0.00,35,0.00,3.92,0.39,55,0.18,0.00,-10.88,8.47,0.00
175178,23.54,13.68,185,2770,74.90,17.50,0.00,35,0.00,3.92,0.39,55,0.18,0.00,-10.88,8.47,0.00
175245,23.77,13.68,185,2767,74.90,17.50,0.00,35,0.00,3.92,0.39,54,0.18,0.00,-10.88,8.44,0.00
175311,23.54,13.68,185,2774,74.90,17.50,0.00,35,0.00,3.92,0.39,54,0.18,0.00,-10.88,8.47,0.00
175377,23.66,13.68,185,2768,74.90,17.50,0.00,35,0.00,3.92,0.78,54,0.18,0.00,-10.88,8.47,0.00
175444,23.66,13.76,185,2761,74.90,17.50,0.00,35,0.00,3.92,0.39,54,0.18,0.00,-10.88,8.47,0.00
175510,23.66,13.68,185,2761,74.90,17.50,0.00,35,0.00,3.92,0.78,54,0.18,0.00,-10.88,8.47,0.00
175575,24.00,13.76,185,2762,74.90,17.50,0.00,35,0.00,3.92,0.39,54,0.18,0.00,-10.88,8.47,0.00
175641,23.66,13.76,185,2761,74.90,17.50,0.00,35,0.00,3.92,0.78,54,0.18,0.00,-10.88,8.47,0.00
175708,23.77,13.76,185,2758,74.90,17.50,0.00,35,0.00,3.92,0.78,53,0.19,0.00,-10.88,8.44,0.00
175775,24.12,13.68,185,2753,74.90,17.50,0.00,35,0.00,3.92,0.78,53,0.22,0.00,-10.88,8.51,0.00
175840,23.89,13.76,185,2752,74.90,17.50,0.00,35,0.00,3.92,0.78,53,0.19,0.00,-10.88,8.73,0.00
175907,24.00,13.76,185,2748,74.90,18.50,4.10,35,0.00,3.92,1.18,53,0.20,0.00,-10.88,8.74,0.00
175973,23.89,13.84,185,2755,74.90,20.50,4.70,35,0.00,3.92,1.96,53,0.21,0.00,-10.88,8.99,0.00
176039,23.77,13.68,185,2737,74.90,22.50,4.67,35,0.00,4.06,1.96,53,0.22,0.00,-10.74,9.43,0.00
176106,23.54,13.68,185,2742,74.90,25.00,4.68,35,0.00,4.06,2.35,53,0.22,0.00,-10.74,9.88,0.00
176171,22.28,13.68,185,2741,74.90,27.00,4.68,35,0.00,4.06,2.35,53,0.22,0.00,-10.74,10.07,0.00
176237,17.57,13.68,185,2734,74.90,29.50,4.67,35,0.00,4.06,2.35,53,0.22,0.00,-10.74,10.28,0.00
176303,15.39,13.68,187,2734,74.90,31.50,0.00,35,0.00,4.06,0.00,53,0.20,0.00,-10.74,10.17,0.00
176370,15.04,13.68,187,2712,74.90,29.50,0.00,35,0.00,3.92,0.00,53,0.16,0.00,-10.88,8.96,0.00
176436,14.70,13.68,187,2713,74.90,27.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.62,0.00
176501,15.04,13.68,187,2708,74.90,25.50,0.00,35,0.00,3.48,0.00,53,0.16,0.00,-11.32,7.29,0.00
176568,15.50,13.68,187,2711,74.90,23.50,0.00,35,0.00,3.48,0.00,53,0.16,0.00,-11.32,7.29,0.00
176634,18.60,13.68,187,2707,74.90,21.00,0.00,35,0.00,3.48,0.00,53,0.16,0.00,-11.32,7.33,0.00
176700,21.94,13.68,187,2704,74.90,18.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.24,0.00
176767,24.92,13.68,187,2696,74.90,17.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.24,0.00
176833,25.38,13.68,187,2684,74.90,17.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.21,0.00
176899,25.38,13.68,187,2671,74.90,17.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.24,0.00
176967,23.89,13.68,187,2667,74.90,17.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.24,0.00
177032,23.66,13.60,187,2667,74.90,17.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.21,0.00
177098,23.89,13.68,187,2653,74.90,16.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.21,0.00
177164,23.66,13.68,187,2636,74.90,16.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.17,0.00
177231,23.66,13.68,187,2621,74.90,16.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,7.10,0.00
177297,23.66,13.68,187,2601,74.90,16.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,6.95,0.00
177363,23.54,13.68,187,2590,74.90,16.50,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,6.95,0.00
177430,23.54,13.68,187,2574,74.90,16.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,6.88,0.00
177495,23.43,13.68,187,2566,74.90,16.00,0.00,35,0.00,3.63,0.00,53,0.16,0.00,-11.17,6.88,0.00
177561,23.66,13.60,187,2548,74.90,16.00,0.00,35,0.00,3.48,0.00,52,0.16,0.00,-11.32,6.84,0.00
177628,23.66,13.60,187,2522,74.90,15.50,0.00,35,0.00,3.63,0.00,52,0.16,0.00,-11.17,6.81,0.00
177694,23.54,13.68,187,2510,74.90,15.50,0.00,35,0.00,3.48,0.00,52,0.16,0.00,-11.32,6.66,0.00
177760,23.66,13.68,187,2501,74.90,15.50,0.00,35,0.00,3.63,0.00,52,0.16,0.00,-11.17,6.59,0.00
177826,23.77,13.60,187,2486,74.90,15.50,0.00,35,0.00,3.63,0.00,52,0.16,0.00,-11.17,6.44,0.00
177892,23.77,13.68,187,2460,74.90,15.50,0.00,35,0.00,3.48,0.00,52,0.16,0.00,-11.32,6.51,0.00
177958,23.66,13.60,187,2440,74.90,15.50,0.00,35,0.00,3.48,0.00,52,0.16,0.00,-11.32,6.48,0.00
178024,23.77,13.68,187,2434,74.90,15.50,0.00,35,0.00,3.48,0.00,52,0.16,0.00,-11.32,6.37,0.00
178090,23.77,13.60,187,2410,74.90,15.50,0.00,35,0.00,3.63,0.00,50,0.15,0.00,-11.17,6.26,0.00
178157,23.66,13.68,187,2402,74.90,15.50,0.00,35,0.00,3.63,0.00,50,0.15,0.00,-11.17,6.15,0.00
178224,23.66,13.60,187,2381,74.90,15.00,0.00,35,0.00,3.63,0.00,50,0.15,0.00,-11.17,6.00,0.00
178289,23.66,13.68,187,2358,74.90,15.00,0.00,35,0.00,3.48,0.00,50,0.14,0.00,-11.32,5.80,0.00
178356,23.66,13.68,187,2350,74.90,15.00,0.00,35,0.00,3.48,0.00,50,0.14,0.00,-11.32,5.54,0.00
178423,23.66,13.68,187,2319,74.90,15.00,0.00,35,0.00,3.48,0.00,50,0.14,0.00,-11.32,5.41,0.00
178488,23.66,13.68,187,2316,74.90,15.00,0.00,35,0.00,3.48,0.00,50,0.14,0.00,-11.32,5.22,0.00
178555,23.54,13.76,187,2282,74.90,14.50,0.00,35,0.00,3.34,0.00,48,0.14,0.00,-11.46,5.16,0.00
178621,23.54,13.68,187,2272,74.90,14.50,0.00,35,0.00,3.34,0.00,48,0.14,0.00,-11.46,5.13,0.00
178687,23.77,13.68,187,2250,74.90,14.50,0.00,35,0.00,3.34,0.00,48,0.14,0.00,-11.46,5.16,0.00
178754,23.54,13.68,187,2250,74.90,14.50,0.00,35,0.00,3.48,0.00,48,0.13,0.00,-11.32,5.03,0.00
178821,23.54,13.68,187,2229,74.90,14.50,0.00,35,0.00,3.48,0.00,48,0.14,0.00,-11.32,5.07,0.00
178887,23.54,13.68,187,2228,74.90,14.50,0.00,35,0.00,3.48,0.00,48,0.14,0.00,-11.32,5.09,0.00
178953,23.54,13.60,187,2215,74.90,14.50,0.00,35,0.00,3.48,0.00,48,0.14,0.00,-11.32,5.09,0.00
179018,23.77,13.68,187,2207,74.90,14.50,0.00,35,0.00,3.48,0.00,45,0.14,0.00,-11.32,5.09,0.00
179085,23.77,13.76,187,2219,74.90,14.50,0.00,35,0.00,3.48,0.00,45,0.14,0.00,-11.32,5.03,0.00
179151,23.77,13.76,187,2198,74.90,14.00,0.00,35,0.00,3.48,0.00,45,0.14,0.00,-11.32,5.10,0.00
179217,23.77,13.68,187,2212,74.90,14.50,0.00,35,0.00,3.63,0.00,45,0.14,0.00,-11.17,5.10,0.00
179283,23.89,13.68,187,2196,74.90,14.50,0.00,35,0.00,3.63,0.00,45,0.14,0.00,-11.17,5.10,0.00
179349,23.66,13.68,187,2192,74.90,14.00,0.00,35,0.00,3.48,0.00,45,0.14,0.00,-11.32,5.13,0.00
179416,23.66,13.76,187,2201,74.90,14.50,0.00,35,0.00,3.48,0.00,45,0.14,0.00,-11.32,5.09,0.00
179482,23.43,13.68,187,2187,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.14,0.00,-11.32,5.10,0.00
179548,23.54,13.76,187,2188,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.14,0.00,-11.32,5.07,0.00
179614,23.31,13.68,187,2183,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.14,0.00,-11.32,5.09,0.00
179681,23.66,13.68,187,2174,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.14,0.00,-11.32,5.10,0.00
179746,23.54,13.68,187,2187,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.14,0.00,-11.32,5.03,0.00
179813,23.54,13.68,187,2174,74.90,14.00,0.00,35,0.00,3.48,0.00,43,0.15,0.00,-11.32,5.16,0.00
179880,23.54,13.68,187,2178,74.90,14.00,0.00,35,0.00,3.48,0.39,43,0.13,0.00,-11.32,5.39,0.00
179945,23.31,13.76,187,2178,74.90,14.00,0.00,35,0.00,3.63,1.96,43,0.16,0.00,-11.17,5.58,0.00
180011,23.54,13.68,187,2165,74.90,16.00,3.69,35,0.00,3.77,3.14,43,0.22,0.00,-11.03,6.77,0.00
180077,23.89,13.76,187,2168,74.90,19.00,3.70,35,0.00,4.21,3.53,43,0.23,0.00,-10.59,7.86,0.00
180144,23.31,13.68,187,2181,74.90,25.00,4.19,35,0.00,4.35,3.92,43,0.24,0.00,-10.45,8.36,0.00
180211,23.66,13.68,187,2160,74.90,29.50,4.61,35,0.00,4.35,4.31,43,0.26,0.00,-10.45,8.60,0.00
180277,23.43,13.68,187,2155,74.90,33.00,4.60,35,0.00,4.50,4.71,43,0.28,0.00,-10.30,9.13,0.00
180342,21.94,13.68,187,2158,74.90,32.50,5.06,35,0.00,4.79,5.88,43,0.30,0.00,-10.01,10.03,0.00
180409,15.39,13.68,187,2186,74.90,32.50,5.13,35,0.00,5.08,5.88,42,0.32,0.00,-9.72,11.05,0.00
180476,13.21,13.68,187,2194,74.90,32.50,4.68,35,0.00,5.37,6.67,42,0.34,0.00,-9.43,11.61,0.00
