Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
98138,14.47,13.68,198,2933,74.90,34.50,6.26,37,0.00,5.37,6.27,40,0.30,0.00,-9.43,14.96,0.00
98205,14.36,13.76,198,2919,74.90,34.50,6.23,37,0.00,5.37,6.27,40,0.30,0.00,-9.43,14.90,0.00
98271,14.36,13.68,198,2924,74.90,34.50,6.24,37,0.00,5.37,6.27,40,0.30,0.00,-9.43,14.73,0.00
98337,14.47,13.76,198,2930,74.90,34.50,5.63,37,0.00,5.37,6.27,40,0.30,0.00,-9.43,14.54,0.00
98403,14.59,13.76,198,2934,74.90,34.50,5.63,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
98469,14.70,13.68,198,2930,74.90,34.50,5.62,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.37,0.00
98536,14.70,13.68,198,2915,74.90,34.50,5.60,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.61,0.00
98601,14.70,13.76,198,2917,74.90,34.50,5.60,37,0.00,5.37,5.88,40,0.29,0.00,-9.43,14.42,0.00
98668,14.70,13.68,198,2924,74.90,34.50,5.61,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
98733,14.70,13.76,198,2933,74.90,34.50,5.63,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.42,0.00
98799,14.70,13.68,198,2928,74.90,34.50,5.62,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.25,0.00
98866,14.70,13.68,198,2914,74.90,34.50,5.59,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.18,0.00
98932,14.81,13.68,198,2915,74.90,34.50,5.60,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.25,0.00
98998,14.70,13.68,198,2925,74.90,34.50,5.62,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.18,0.00
99064,14.70,13.68,198,2930,74.90,34.50,5.63,37,0.00,5.22,5.88,40,0.29,0.00,-9.58,14.13,0.00
99131,14.70,13.76,198,2918,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
99197,14.59,13.68,198,2907,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.13,0.00
99263,14.70,13.76,198,2911,74.90,34.50,5.59,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.06,0.00
99329,14.70,13.68,198,2904,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
99396,14.59,13.76,198,2922,74.90,34.50,5.61,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
99461,14.70,13.68,198,2911,74.90,34.50,5.59,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.06,0.00
99527,14.70,13.68,198,2899,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.13,0.00
99594,14.81,13.68,198,2906,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.01,0.00
99661,14.70,13.68,198,2918,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
99726,14.70,13.68,198,2920,74.90,34.50,5.61,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.01,0.00
99793,14.81,13.68,198,2914,74.90,34.50,5.59,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.01,0.00
99859,14.70,13.76,198,2901,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
99925,14.70,13.68,198,2906,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
99991,14.70,13.76,198,2901,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
100057,14.81,13.76,198,2915,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
100124,14.81,13.76,198,2919,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
100190,14.81,13.68,198,2915,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.01,0.00
100255,14.93,13.76,198,2891,74.90,34.50,5.55,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.90,0.00
100321,14.93,13.68,198,2898,74.90,34.50,5.56,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
100388,14.93,13.68,198,2902,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.84,0.00
100455,14.93,13.76,198,2916,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
100520,14.93,13.76,198,2906,74.90,34.50,5.60,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.84,0.00
100587,14.93,13.68,198,2906,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
100652,14.93,13.76,198,2900,74.90,34.50,5.54,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.07,0.00
100720,14.81,13.68,198,2892,74.90,34.50,5.57,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,13.95,0.00
100784,14.81,13.68,198,2907,74.90,34.50,5.55,37,0.00,5.08,5.88,40,0.29,0.00,-9.72,14.01,0.00
100851,14.81,13.76,198,2906,74.90,34.50,5.58,37,0.00,5.08,5.88,40,0.30,0.00,-9.72,14.18,0.00
100917,14.93,13.76,196,2901,74.90,34.50,5.58,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
100984,14.81,13.68,196,2892,74.90,34.50,5.57,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.37,0.00
101049,14.81,13.76,196,2889,74.90,34.50,5.55,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
101116,14.81,13.68,196,2883,74.90,34.00,5.55,37,0.00,5.22,5.88,40,0.31,0.00,-9.58,14.66,0.00
101182,14.70,13.68,196,2904,74.90,34.50,6.15,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,14.78,0.00
101249,14.70,13.68,196,2899,74.90,34.50,6.19,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,14.90,0.00
101314,14.81,13.68,196,2898,74.90,34.50,6.18,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,14.78,0.00
101380,14.81,13.68,196,2889,74.90,34.50,6.18,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,14.84,0.00
101447,14.81,13.76,196,2886,74.90,34.00,6.16,37,0.00,5.37,6.27,40,0.34,0.00,-9.43,14.97,0.00
101513,14.81,13.76,196,2884,74.90,34.00,6.15,37,0.00,5.37,6.67,40,0.31,0.00,-9.43,15.16,0.00
101579,14.81,13.68,196,2901,74.90,34.00,6.19,37,0.00,5.37,6.67,40,0.32,0.00,-9.43,14.96,0.00
101646,14.93,13.68,196,2896,74.90,34.00,6.18,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.10,0.00
101712,14.93,13.68,196,2900,74.90,34.00,6.19,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
101778,14.93,13.68,196,2889,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
101845,14.93,13.76,196,2882,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.50,0.00
101910,15.04,13.68,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.33,0.00,-9.29,15.43,0.00
101976,14.93,13.76,196,2899,74.90,34.00,6.18,37,0.00,5.66,6.67,40,0.33,0.00,-9.14,15.70,0.00
102043,14.81,13.68,196,2890,74.90,34.00,6.17,37,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.78,0.00
102109,14.70,13.68,196,2894,74.90,34.00,6.17,37,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.70,0.00
102176,14.70,13.68,196,2872,74.90,34.00,6.13,37,0.00,5.66,6.67,40,0.33,0.00,-9.14,15.43,0.00
102242,14.81,13.76,196,2884,74.90,34.00,6.15,37,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.37,0.00
102308,14.81,13.68,196,2877,74.90,34.00,6.14,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.56,0.00
102375,14.93,13.76,196,2876,74.90,34.00,6.13,37,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.23,0.00
102440,14.93,13.60,196,2891,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
102507,15.04,13.68,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
102574,14.93,13.68,196,2890,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
102639,14.93,13.76,196,2881,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
102706,14.93,13.68,196,2877,74.90,34.00,6.14,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
102771,14.93,13.68,196,2883,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
102838,14.81,13.68,196,2889,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
102904,14.81,13.68,196,2891,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
102971,14.81,13.76,196,2896,74.90,34.00,6.18,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.57,0.00
103037,14.81,13.68,196,2891,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.57,0.00
103103,14.81,13.76,196,2877,74.90,34.00,6.14,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103170,14.81,13.68,196,2882,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.16,0.00
103237,14.70,13.68,196,2871,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.16,0.00
103303,14.93,13.68,196,2893,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.10,0.00
103369,14.93,13.68,196,2889,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
103435,14.93,13.68,196,2892,74.90,34.00,6.17,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
103501,14.81,13.68,196,2873,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103568,14.81,13.68,196,2874,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103633,14.70,13.76,196,2874,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
103699,14.70,13.76,196,2873,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
103766,14.70,13.68,196,2883,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103832,14.81,13.76,196,2883,74.90,34.00,6.15,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103898,14.81,13.68,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
103965,14.81,13.68,196,2869,74.90,34.00,6.12,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
104031,14.81,13.76,196,2871,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
104097,14.81,13.76,196,2871,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
104164,14.81,13.68,196,2873,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.23,0.00
104230,14.81,13.76,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.28,0.00,-9.29,15.10,0.00
104296,14.81,13.76,196,2888,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.16,0.00
104362,14.81,13.68,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.31,0.00,-9.29,15.37,0.00
104429,14.81,13.76,196,2878,74.90,34.00,6.14,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.10,0.00
104495,14.81,13.76,196,2872,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
104562,14.81,13.68,196,2878,74.90,34.00,6.14,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.37,0.00
104628,14.81,13.68,196,2874,74.90,34.00,6.13,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
104694,14.81,13.76,196,2889,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.43,0.00
104760,14.70,13.68,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.16,0.00
104827,14.70,13.68,196,2888,74.90,34.00,6.16,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.29,0.00
104893,14.70,13.76,196,2878,74.90,34.00,6.14,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.23,0.00
104959,14.81,13.68,196,2876,74.90,34.00,6.13,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.37,0.00
105025,14.70,13.76,196,2881,74.90,34.00,6.15,37,0.00,5.51,6.67,39,0.31,0.00,-9.29,15.16,0.00
105091,14.70,13.68,196,2888,74.90,34.00,6.16,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.16,0.00
105159,14.70,13.76,196,2886,74.90,34.00,6.16,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.23,0.00
105225,14.81,13.68,196,2888,74.90,34.00,6.16,37,0.00,5.51,6.67,39,0.32,0.00,-9.29,15.29,0.00
105291,14.70,13.68,196,2889,74.90,34.00,6.16,37,0.00,5.51,6.27,40,0.31,0.00,-9.29,15.16,0.00
105358,14.70,13.68,196,2874,74.90,34.00,6.13,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,14.72,0.00
105423,14.70,13.76,196,2872,74.90,34.50,6.13,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.66,0.00
105491,14.81,13.68,196,2882,74.90,34.00,5.53,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.48,0.00
105556,14.81,13.68,196,2884,74.90,34.50,5.54,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.54,0.00
105623,14.93,13.76,196,2889,74.90,34.50,6.16,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.66,0.00
105689,14.81,13.68,196,2892,74.90,34.50,5.55,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
105755,14.81,13.68,196,2872,74.90,34.50,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
105821,14.70,13.76,196,2880,74.90,34.00,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
105888,14.70,13.68,196,2879,74.90,34.00,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
105955,14.70,13.68,196,2873,74.90,34.50,5.52,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.37,0.00
106020,14.70,13.68,196,2891,74.90,34.50,5.55,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.18,0.00
106087,14.81,13.68,196,2880,74.90,34.50,5.54,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
106153,14.70,13.68,196,2871,74.90,34.50,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.31,0.00
106219,14.70,13.68,196,2871,74.90,34.00,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
106286,14.81,13.68,196,2873,74.90,34.50,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
106352,14.81,13.76,196,2871,74.90,34.00,5.52,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
106419,14.81,13.68,196,2886,74.90,34.00,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
106485,14.81,13.68,196,2886,74.90,34.50,5.54,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
106551,14.70,13.68,196,2879,74.90,34.00,5.54,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
106618,14.70,13.76,196,2868,74.90,34.50,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
106684,14.70,13.68,196,2868,74.90,34.00,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.18,0.00
106750,14.81,13.76,196,2860,74.90,34.00,5.49,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.18,0.00
106816,14.81,13.68,196,2868,74.90,34.00,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
106883,14.81,13.68,196,2879,74.90,34.00,5.51,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.31,0.00
106949,14.70,13.68,196,2877,74.90,34.50,5.52,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
107015,14.70,13.68,196,2879,74.90,34.50,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
107081,14.70,13.68,196,2860,74.90,34.00,5.49,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.31,0.00
107148,14.81,13.76,196,2864,74.90,34.00,5.50,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.37,0.00
107213,14.81,13.68,196,2866,74.90,34.00,5.50,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
107280,14.81,13.76,196,2864,74.90,34.00,5.50,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
107346,14.81,13.68,196,2880,74.90,34.00,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
107412,14.70,13.68,196,2878,74.90,34.00,5.53,37,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
107479,14.70,13.68,196,2878,74.90,34.00,5.53,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
107545,14.81,13.76,196,2881,74.90,34.50,5.53,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
107610,14.81,13.60,194,2859,74.90,34.00,6.10,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.31,0.00
107677,14.81,13.76,194,2870,74.90,34.00,5.51,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.66,0.00
107744,14.81,13.68,194,2864,74.90,34.00,5.50,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
107809,14.70,13.68,194,2861,74.90,34.00,5.49,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.31,0.00
107876,14.81,13.60,194,2880,74.90,34.00,5.53,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.37,0.00
107942,14.81,13.76,194,2869,74.90,34.00,5.51,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.54,0.00
108008,14.81,13.60,194,2881,74.90,34.00,5.53,37,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
108074,14.81,13.76,194,2861,74.90,34.00,5.49,37,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.49,0.00
108139,14.70,13.68,194,2860,74.90,34.00,5.49,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.42,0.00
108206,14.70,13.68,194,2864,74.90,34.00,5.50,37,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.30,0.00
108272,14.81,13.68,194,2856,74.90,34.00,5.48,37,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.42,0.00
108339,14.81,13.68,194,2878,74.90,34.00,5.53,37,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.37,0.00
108405,14.81,13.68,194,2869,74.90,34.00,5.51,37,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.42,0.00
108471,14.93,13.76,194,2877,74.90,34.00,5.52,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.42,0.00
108537,14.93,13.68,194,2871,74.90,34.00,5.51,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.25,0.00
108603,14.81,13.68,194,2862,74.90,34.50,5.50,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.25,0.00
108670,14.81,13.68,194,2861,74.90,34.00,5.49,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.42,0.00
108736,14.81,13.76,194,2856,74.90,34.00,5.48,37,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.42,0.00
108801,14.81,13.68,194,2862,74.90,34.00,5.50,36,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.37,0.00
108868,14.70,13.76,194,2866,74.90,34.00,5.50,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.31,0.00
108935,14.70,13.76,194,2873,74.90,34.00,5.52,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.30,0.00
109001,14.70,13.76,194,2871,74.90,34.00,5.51,36,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.30,0.00
109067,14.70,13.68,194,2852,74.90,34.00,5.48,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
109134,14.81,13.76,194,2862,74.90,34.00,5.50,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
109200,14.81,13.76,194,2856,74.90,34.00,5.48,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
109267,14.81,13.76,194,2859,74.90,34.00,5.49,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.42,0.00
109333,14.70,13.68,194,2867,74.90,34.00,5.50,36,0.00,5.22,5.88,40,0.31,0.00,-9.58,14.37,0.00
109399,14.70,13.76,194,2868,74.90,34.00,5.51,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.61,0.00
109466,14.70,13.68,194,2877,74.90,34.50,5.52,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.25,0.00
109532,14.70,13.76,194,2859,74.90,34.00,5.49,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
109599,14.70,13.68,194,2859,74.90,34.00,5.49,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
109664,14.70,13.68,194,2854,74.90,34.00,5.48,36,0.00,5.22,5.88,40,0.31,0.00,-9.58,14.42,0.00
109732,14.70,13.76,194,2847,74.90,34.00,5.47,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
109797,14.81,13.76,194,2858,74.90,34.00,5.49,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.37,0.00
109863,14.70,13.68,194,2868,74.90,34.00,5.51,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.31,0.00
109929,14.70,13.68,194,2867,74.90,34.00,5.50,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.37,0.00
109995,14.70,13.68,194,2870,74.90,34.00,5.51,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.25,0.00
110062,14.81,13.68,194,2864,74.90,34.00,5.50,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.31,0.00
110127,14.81,13.68,194,2854,74.90,34.00,5.48,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.18,0.00
110194,14.81,13.68,194,2856,74.90,34.00,5.48,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
110260,14.81,13.68,194,2844,74.90,34.00,5.46,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.30,0.00
110326,14.81,13.76,194,2844,74.90,34.00,6.07,36,0.00,5.37,5.88,40,0.30,0.00,-9.43,14.42,0.00
110393,14.81,13.60,194,2845,74.90,34.00,5.46,36,0.00,5.22,5.88,40,0.30,0.00,-9.58,14.37,0.00
110459,14.81,13.76,194,2860,74.90,34.00,5.49,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.49,0.00
110524,14.81,13.68,194,2852,74.90,34.00,5.48,36,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.42,0.00
110591,14.70,13.68,194,2864,74.90,34.00,5.50,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.42,0.00
110656,14.70,13.60,194,2848,74.90,34.00,5.47,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.18,0.00
110722,14.70,13.76,194,2840,74.90,34.00,5.45,36,0.00,5.37,5.88,39,0.30,0.00,-9.43,14.37,0.00
110790,14.81,13.68,194,2847,74.90,34.00,5.47,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.31,0.00
110855,14.81,13.76,194,2838,74.90,34.00,5.45,36,0.00,5.22,5.88,39,0.30,0.00,-9.58,14.06,0.00
110921,14.81,13.68,194,2842,74.90,34.00,5.46,36,0.00,5.22,5.49,39,0.29,0.00,-9.58,14.06,0.00
110988,14.70,13.68,194,2845,74.90,34.00,5.46,36,0.00,5.22,5.49,39,0.29,0.00,-9.58,13.95,0.00
111056,14.81,13.68,194,2855,74.90,34.00,5.48,36,0.00,5.22,5.49,39,0.29,0.00,-9.58,13.84,0.00
111120,14.81,13.76,194,2842,74.90,34.50,5.46,36,0.00,5.22,5.49,39,0.29,0.00,-9.58,13.84,0.00
111186,14.81,13.60,194,2859,74.90,34.00,5.49,36,0.00,5.08,5.49,39,0.29,0.00,-9.72,13.72,0.00
111252,14.81,13.68,194,2843,74.90,34.00,5.46,36,0.00,5.08,5.49,39,0.28,0.00,-9.72,13.71,0.00
111318,14.81,13.68,194,2831,74.90,34.00,5.44,36,0.00,5.08,5.49,39,0.28,0.00,-9.72,13.54,0.00
111385,14.81,13.68,194,2848,74.90,34.00,5.47,36,0.00,5.08,5.49,39,0.28,0.00,-9.72,13.48,0.00
111452,14.81,13.68,194,2833,74.90,34.00,5.44,36,0.00,5.08,5.49,39,0.28,0.00,-9.72,13.48,0.00
111517,14.70,13.68,194,2842,74.90,34.50,5.46,36,0.00,5.08,5.10,39,0.28,0.00,-9.72,13.48,0.00
111583,14.81,13.60,194,2835,74.90,34.00,5.44,36,0.00,4.93,5.10,39,0.28,0.00,-9.87,13.19,0.00
111650,14.81,13.76,194,2838,74.90,34.50,5.45,36,0.00,4.93,5.10,39,0.28,0.00,-9.87,13.24,0.00
111717,14.81,13.68,194,2845,74.90,34.50,5.46,36,0.00,4.93,5.10,39,0.28,0.00,-9.87,13.07,0.00
111783,14.81,13.68,194,2846,74.90,34.50,5.46,36,0.00,4.93,5.10,39,0.27,0.00,-9.87,13.01,0.00
111849,14.70,13.76,194,2838,74.90,34.50,5.45,36,0.00,4.93,4.71,39,0.27,0.00,-9.87,12.96,0.00
111915,14.70,13.68,194,2838,74.90,34.50,5.45,36,0.00,4.93,4.71,39,0.27,0.00,-9.87,12.85,0.00
111981,14.59,13.68,194,2833,74.90,34.50,5.44,36,0.00,4.79,4.71,39,0.27,0.00,-10.01,12.75,0.00
112049,14.70,13.76,194,2821,74.90,34.50,5.42,36,0.00,4.79,4.71,39,0.26,0.00,-10.01,12.63,0.00
